CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Spend_Rank
12588,34,3,743.88,4,3,3,10,2078
15420,69,6,743.0,3,4,3,10,2079
17525,32,2,739.2,4,3,3,10,2090
16183,29,3,739.1,4,3,3,10,2091
17787,6,1,736.28,5,2,3,10,2095
13617,43,5,734.57,3,4,3,10,2097
17633,14,3,732.5500000000001,4,3,3,10,2100
13921,37,4,730.7,3,4,3,10,2105
17141,53,4,727.58,3,4,3,10,2111
16354,14,3,723.66,4,3,3,10,2117
15777,31,3,715.5,4,3,3,10,2131
17362,35,5,711.8100000000001,3,4,3,10,2137
13466,43,4,705.45,3,4,3,10,2145
16726,18,2,705.14,4,3,3,10,2146
13296,58,5,705.11,3,4,3,10,2147
14584,56,4,705.1,3,4,3,10,2148
18084,18,2,704.75,4,3,3,10,2149
14902,30,2,702.96,4,3,3,10,2153
13439,23,2,702.9,4,3,3,10,2154
14551,46,5,691.86,3,4,3,10,2163
15814,28,2,689.11,4,3,3,10,2169
14350,15,2,689.1,4,3,3,10,2170
13987,14,2,682.54,4,3,3,10,2177
17782,17,2,679.02,4,3,3,10,2186
16903,15,2,678.55,4,3,3,10,2189
14583,18,3,673.33,4,3,3,10,2194
15428,22,3,668.97,4,3,3,10,2199
16996,17,3,666.6500000000001,4,3,3,10,2201
17490,23,2,658.18,4,3,3,10,2222
15549,56,5,652.7,3,4,3,10,2232
17411,21,2,646.44,4,3,3,10,2239
17323,42,5,644.52,3,4,3,10,2245
17629,23,2,641.4,4,3,3,10,2250
12880,16,2,640.13,4,3,3,10,2256
15114,18,2,639.56,4,3,3,10,2260
17998,15,3,639.24,4,3,3,10,2261
14365,29,2,634.68,4,3,3,10,2275
17604,57,4,633.02,3,4,3,10,2278
17360,20,3,632.27,4,3,3,10,2283
16158,157,9,628.32,2,5,3,10,2292
15385,27,2,625.1999999999999,4,3,3,10,2299
13836,34,2,620.37,4,3,3,10,2313
14455,67,4,617.72,3,4,3,10,2321
14247,39,4,616.79,3,4,3,10,2325
17350,29,3,612.381,4,3,3,10,2335
14013,15,2,611.55,4,3,3,10,2337
17193,21,2,610.74,4,3,3,10,2339
13988,18,2,609.84,4,3,3,10,2342
15587,27,3,608.4000000000001,4,3,3,10,2344
15730,16,2,605.7,4,3,3,10,2351
12923,25,2,597.6,4,3,3,10,2365
14725,29,3,597.16,4,3,3,10,2367
13602,16,3,596.28,4,3,3,10,2369
16121,25,3,595.38,4,3,3,10,2373
14746,41,4,593.5,3,4,3,10,2377
17098,16,3,591.07,4,3,3,10,2384
13270,1,1,590.0,5,2,3,10,2387
14624,50,4,588.22,3,4,3,10,2391
14550,23,2,587.6899999999999,4,3,3,10,2393
17041,32,3,583.71,4,3,3,10,2397
15637,48,4,574.23,3,4,3,10,2414
15169,17,2,569.22,4,3,3,10,2425
13936,17,2,563.08,4,3,3,10,2439
16961,23,2,560.39,4,3,3,10,2445
17521,29,2,554.85,4,3,3,10,2453
14157,24,3,553.8000000000001,4,3,3,10,2457
15842,28,2,548.8,4,3,3,10,2473
15584,34,2,547.34,4,3,3,10,2478
18035,20,2,546.34,4,3,3,10,2479
12990,52,4,546.0,3,4,3,10,2481
15728,14,2,544.6,4,3,3,10,2483
17852,23,3,543.47,4,3,3,10,2487
13785,63,4,542.49,3,4,3,10,2489
17935,35,5,540.35,3,4,3,10,2495
17561,25,3,537.9,4,3,3,10,2499
16204,15,2,534.53,4,3,3,10,2509
16707,35,4,533.41,3,4,3,10,2512
18154,23,3,533.41,4,3,3,10,2512
16935,16,3,530.86,4,3,3,10,2518
13684,25,3,529.75,4,3,3,10,2522
17251,17,2,529.15,4,3,3,10,2524
14104,24,3,527.3199999999999,4,3,3,10,2527
12817,34,2,524.94,4,3,3,10,2531
18006,16,3,524.83,4,3,3,10,2532
13809,29,2,524.65,4,3,3,10,2533
13605,22,2,522.67,4,3,3,10,2536
13544,46,4,514.14,3,4,3,10,2554
16792,18,3,513.08,4,3,3,10,2555
12891,93,8,509.5,2,5,3,10,2560
12907,30,2,508.91,4,3,3,10,2563
15870,31,3,506.02,4,3,3,10,2569
14577,29,3,504.44,4,3,3,10,2574
14807,25,2,504.14,4,3,3,10,2575
12376,24,2,503.15,4,3,3,10,2577
12419,20,2,503.01,4,3,3,10,2578
13569,2,3,497.74,5,3,2,10,2592
14741,7,2,497.25,5,3,2,10,2594
16898,3,3,496.26,5,3,2,10,2599
16977,30,4,496.0,4,4,2,10,2601
16863,1,2,495.72,5,3,2,10,2603
17691,3,3,489.65000000000003,5,3,2,10,2617
17616,2,2,489.59999999999997,5,3,2,10,2618
17045,11,2,488.24,5,3,2,10,2621
16298,32,4,487.5,4,4,2,10,2624
16385,1,3,473.69,5,3,2,10,2649
12793,6,2,471.85,5,3,2,10,2653
14237,8,2,471.14,5,3,2,10,2656
17430,0,3,469.41,5,3,2,10,2659
16412,28,4,457.2,4,4,2,10,2696
17298,9,3,455.84,5,3,2,10,2701
15016,28,4,450.85,4,4,2,10,2716
14810,4,3,446.59,5,3,2,10,2728
16500,9,3,443.05,5,3,2,10,2735
15160,9,3,431.11,5,3,2,10,2771
17740,24,6,426.90000000000003,4,4,2,10,2783
17867,45,9,424.18,3,5,2,10,2797
12808,3,3,422.45,5,3,2,10,2806
13807,2,3,422.2,5,3,2,10,2807
17817,13,3,400.46999999999997,5,3,2,10,2871
15446,11,3,399.75,5,3,2,10,2877
18101,9,3,399.61,5,3,2,10,2878
16827,28,5,392.13,4,4,2,10,2899
12889,16,4,385.46000000000004,4,4,2,10,2917
17804,11,3,383.78000000000003,5,3,2,10,2925
14083,6,3,373.3,5,3,2,10,2956
17200,22,4,356.71000000000004,4,4,2,10,3011
16596,1,3,329.48,5,3,2,10,3106
16519,0,3,327.68,5,3,2,10,3117
16122,1,3,316.92,5,3,2,10,3177
12651,13,3,263.75,5,3,2,10,3396
18002,10,4,244.37,5,4,1,10,3474
15760,265,2,13916.34,1,3,5,9,73
13687,73,1,11880.84,2,2,5,9,85
14091,289,2,9530.08,1,3,5,9,120
16749,226,2,4157.88,1,3,5,9,374
13139,72,1,3138.04,2,2,5,9,537
13205,78,1,2803.2,2,2,5,9,614
14938,197,2,2322.43,1,3,5,9,773
12687,115,2,2138.91,2,3,4,9,865
18026,135,2,2074.07,2,3,4,9,898
15481,36,1,1993.34,3,2,4,9,934
13338,176,3,1958.6,1,4,4,9,950
14669,268,4,1957.54,1,4,4,9,953
16993,98,2,1950.95,2,3,4,9,958
17115,183,4,1923.99,1,4,4,9,971
13014,67,1,1914.8,3,2,4,9,979
16276,114,2,1818.79,2,3,4,9,1021
15736,70,2,1767.12,2,3,4,9,1048
13425,143,2,1766.22,2,3,4,9,1052
14831,315,3,1676.57,1,4,4,9,1102
12854,196,4,1654.72,1,4,4,9,1118
17028,216,3,1593.83,1,4,4,9,1159
16275,109,2,1591.24,2,3,4,9,1163
12549,210,6,1575.68,1,4,4,9,1172
13501,121,2,1544.79,2,3,4,9,1199
12798,56,1,1533.89,3,2,4,9,1208
17594,84,2,1504.7,2,3,4,9,1228
14802,73,2,1502.98,2,3,4,9,1232
13819,304,3,1502.0,1,4,4,9,1233
17353,126,2,1502.0,2,3,4,9,1233
13042,233,3,1488.59,1,4,4,9,1242
18268,226,5,1464.73,1,4,4,9,1258
13361,107,2,1450.5,2,3,4,9,1268
15704,137,2,1441.04,2,3,4,9,1274
13895,150,2,1415.45,2,3,4,9,1292
17694,146,2,1412.85,2,3,4,9,1293
13764,204,3,1400.2,1,4,4,9,1308
15782,65,1,1399.36,3,2,4,9,1310
17603,252,3,1393.66,1,4,4,9,1316
15326,244,4,1388.81,1,4,4,9,1321
13753,233,3,1353.31,1,4,4,9,1363
15370,45,1,1352.96,3,2,4,9,1364
16569,266,4,1331.03,1,4,4,9,1378
14956,56,1,1325.0,3,2,4,9,1382
16296,261,4,1313.67,1,4,4,9,1395
18272,183,3,1307.4,1,4,4,9,1400
16833,74,2,1302.51,2,3,4,9,1403
18286,111,2,1296.43,2,3,4,9,1409
17505,185,3,1289.64,1,4,4,9,1417
16608,88,2,1286.6200000000001,2,3,4,9,1419
14068,238,3,1250.8700000000001,1,4,4,9,1457
17977,35,1,1223.31,3,2,4,9,1482
17132,87,2,1220.9099999999999,2,3,4,9,1486
16366,217,3,1220.83,1,4,4,9,1488
14213,39,1,1192.2,3,2,4,9,1513
12664,149,2,1188.16,2,3,4,9,1521
17539,252,4,1176.84,1,4,4,9,1533
15379,35,1,1174.55,3,2,4,9,1535
13878,182,3,1145.33,1,4,4,9,1557
17496,198,3,1141.84,1,4,4,9,1562
16282,122,2,1139.28,2,3,4,9,1565
15586,227,3,1139.1,1,4,4,9,1566
13393,218,4,1131.45,1,4,4,9,1574
12388,80,2,1120.45,2,3,4,9,1587
14489,72,3,1111.55,2,3,4,9,1593
13055,64,1,1106.7,3,2,4,9,1600
13414,98,3,1103.64,2,3,4,9,1602
15154,113,2,1089.44,2,3,4,9,1608
15484,175,2,1061.69,2,3,4,9,1639
16991,56,1,1041.21,3,2,4,9,1657
12486,66,1,1037.28,3,2,4,9,1663
15149,211,4,1033.81,1,4,4,9,1667
13417,182,4,1028.66,1,4,4,9,1672
13641,275,5,1016.47,1,4,4,9,1689
18252,183,5,1015.42,1,4,4,9,1691
12875,106,3,1013.76,2,3,4,9,1692
13039,219,4,1010.73,1,4,4,9,1698
16527,59,1,1004.88,3,2,4,9,1703
16435,147,3,1003.07,2,3,4,9,1704
16807,105,3,1002.29,2,3,4,9,1707
16586,79,2,998.83,2,3,4,9,1712
13965,111,3,996.61,2,3,4,9,1713
15186,109,3,991.7900000000001,2,3,4,9,1720
13559,147,2,990.0,2,3,4,9,1722
12862,60,2,984.62,3,3,3,9,1727
13591,70,4,976.8100000000001,2,4,3,9,1740
13919,59,2,975.87,3,3,3,9,1741
15468,27,1,962.97,4,2,3,9,1760
14715,77,4,958.0699999999999,2,4,3,9,1766
15822,128,4,954.59,2,4,3,9,1771
16372,44,3,934.58,3,3,3,9,1792
16661,175,4,932.76,2,4,3,9,1797
13288,78,5,927.61,2,4,3,9,1801
16975,58,3,926.12,3,3,3,9,1802
12909,59,3,924.52,3,3,3,9,1805
14839,53,3,915.28,3,3,3,9,1821
14665,62,2,913.95,3,3,3,9,1822
15807,43,2,913.62,3,3,3,9,1825
13787,93,4,913.46,2,4,3,9,1827
14199,58,3,906.3,3,3,3,9,1833
17578,109,6,903.87,2,4,3,9,1838
14853,58,3,901.0699999999999,3,3,3,9,1840
16895,73,4,900.63,2,4,3,9,1842
16358,29,1,892.1500000000001,4,2,3,9,1853
16623,36,3,885.79,3,3,3,9,1859
13124,20,1,885.33,4,2,3,9,1861
18141,36,2,882.47,3,3,3,9,1867
13761,137,4,881.52,2,4,3,9,1869
17143,52,2,880.97,3,3,3,9,1871
14700,50,2,880.96,3,3,3,9,1872
16677,46,2,880.62,3,3,3,9,1873
14204,57,3,874.22,3,3,3,9,1880
13395,35,2,872.51,3,3,3,9,1882
15886,51,3,871.78,3,3,3,9,1883
14389,59,3,854.55,3,3,3,9,1904
12696,69,2,851.91,3,3,3,9,1910
16906,63,3,851.33,3,3,3,9,1911
16574,58,2,850.34,3,3,3,9,1913
18136,44,2,847.03,3,3,3,9,1918
12993,80,4,844.87,2,4,3,9,1921
18247,49,3,839.73,3,3,3,9,1929
17332,163,5,838.27,2,4,3,9,1930
13386,49,2,835.46,3,3,3,9,1935
14885,62,2,832.8,3,3,3,9,1940
13566,69,3,831.76,3,3,3,9,1944
12458,62,2,830.09,3,3,3,9,1947
12639,69,2,826.27,3,3,3,9,1953
13476,41,3,823.0,3,3,3,9,1959
15074,64,2,817.46,3,3,3,9,1965
17023,52,3,800.18,3,3,3,9,1984
13041,85,4,799.13,2,4,3,9,1985
12842,39,2,799.0,3,3,3,9,1986
15105,65,2,795.98,3,3,3,9,1993
14075,38,3,792.61,3,3,3,9,1998
16472,69,2,789.6,3,3,3,9,2001
13541,62,2,785.25,3,3,3,9,2008
13415,107,4,784.17,2,4,3,9,2011
16384,64,2,774.4499999999999,3,3,3,9,2023
14687,35,2,773.6800000000001,3,3,3,9,2025
14838,58,2,769.9200000000001,3,3,3,9,2032
16676,37,2,769.78,3,3,3,9,2033
12449,45,2,768.6,3,3,3,9,2034
12379,57,2,767.98,3,3,3,9,2036
16386,22,1,765.59,4,2,3,9,2041
12847,22,1,765.36,4,2,3,9,2042
15994,46,2,761.41,3,3,3,9,2047
13026,123,4,757.72,2,4,3,9,2055
17854,97,4,757.24,2,4,3,9,2056
12987,55,3,753.51,3,3,3,9,2063
14484,36,3,749.0600000000001,3,3,3,9,2067
16465,55,2,746.24,3,3,3,9,2073
14714,42,3,746.05,3,3,3,9,2075
14302,65,3,742.9000000000001,3,3,3,9,2080
13589,84,4,741.09,2,4,3,9,2085
17764,37,3,741.02,3,3,3,9,2086
13713,43,3,740.76,3,3,3,9,2087
15723,46,3,740.0,3,3,3,9,2089
16496,66,3,731.25,3,3,3,9,2103
14871,128,5,726.89,2,4,3,9,2112
13537,60,2,717.85,3,3,3,9,2126
14167,99,4,711.7,2,4,3,9,2138
14398,36,2,707.79,3,3,3,9,2144
16693,46,3,701.62,3,3,3,9,2156
14324,44,2,701.61,3,3,3,9,2157
17142,39,3,696.25,3,3,3,9,2159
14037,113,4,689.75,2,4,3,9,2167
17834,49,2,689.67,3,3,3,9,2168
14321,66,2,687.3100000000001,3,3,3,9,2172
14953,53,3,685.65,3,3,3,9,2174
15207,51,3,683.9200000000001,3,3,3,9,2176
13134,37,2,681.65,3,3,3,9,2179
13320,69,2,679.4,3,3,3,9,2185
14182,78,4,678.77,2,4,3,9,2188
16614,37,2,673.6,3,3,3,9,2193
13514,63,3,663.7,3,3,3,9,2207
13864,21,1,662.4000000000001,4,2,3,9,2209
14425,69,3,661.39,3,3,3,9,2212
13433,136,4,658.3199999999999,2,4,3,9,2221
13820,53,3,652.75,3,3,3,9,2231
15677,56,2,648.4,3,3,3,9,2238
17513,43,2,645.6,3,3,3,9,2242
17380,69,3,645.0,3,3,3,9,2244
14413,45,3,643.47,3,3,3,9,2246
17963,106,4,643.16,2,4,3,9,2247
13237,22,1,643.0,4,2,3,9,2248
17155,162,5,640.76,2,4,3,9,2253
17172,65,2,638.81,3,3,3,9,2262
16692,43,2,638.6999999999999,3,3,3,9,2263
16428,48,3,638.49,3,3,3,9,2264
14087,39,2,638.0,3,3,3,9,2267
16441,52,3,637.93,3,3,3,9,2268
13243,84,4,635.26,2,4,3,9,2273
14662,62,3,635.06,3,3,3,9,2274
14794,37,3,633.99,3,3,3,9,2277
14283,98,4,628.4399999999999,2,4,3,9,2291
13480,51,2,627.82,3,3,3,9,2296
14549,55,3,624.36,3,3,3,9,2300
13776,63,2,623.98,3,3,3,9,2301
16712,36,2,621.5600000000001,3,3,3,9,2307
15068,53,2,621.54,3,3,3,9,2308
14169,65,2,621.51,3,3,3,9,2309
17708,37,2,620.85,3,3,3,9,2311
17205,51,2,615.27,3,3,3,9,2326
15651,55,2,612.76,3,3,3,9,2334
16660,57,3,611.9,3,3,3,9,2336
13104,50,3,610.62,3,3,3,9,2340
17473,43,2,607.0,3,3,3,9,2346
16590,35,2,605.9,3,3,3,9,2349
14904,43,2,605.05,3,3,3,9,2352
14657,64,2,601.97,3,3,3,9,2358
13598,130,4,601.92,2,4,3,9,2359
16565,41,3,599.35,3,3,3,9,2364
17815,28,1,591.96,4,2,3,9,2381
15400,55,3,586.1,3,3,3,9,2395
16001,16,1,583.39,4,2,3,9,2399
14382,25,1,578.14,4,2,3,9,2409
15759,146,4,577.8900000000001,2,4,3,9,2410
13233,55,2,571.34,3,3,3,9,2420
13406,62,2,568.92,3,3,3,9,2426
13980,74,4,568.68,2,4,3,9,2427
18244,65,2,568.64,3,3,3,9,2428
17555,60,3,565.43,3,3,3,9,2435
17413,39,2,560.14,3,3,3,9,2446
14891,51,2,552.35,3,3,3,9,2460
13677,39,2,551.24,3,3,3,9,2463
16367,18,1,549.8100000000001,4,2,3,9,2467
15900,48,3,549.29,3,3,3,9,2469
16947,97,4,548.73,2,4,3,9,2474
15080,62,2,546.25,3,3,3,9,2480
14219,44,2,543.89,3,3,3,9,2485
16211,56,2,543.57,3,3,3,9,2486
16060,35,3,541.95,3,3,3,9,2490
15535,39,2,541.47,3,3,3,9,2491
16576,55,2,540.87,3,3,3,9,2493
16392,48,2,538.81,3,3,3,9,2497
13961,27,1,538.4,4,2,3,9,2498
15562,59,2,536.88,3,3,3,9,2502
14805,39,3,536.15,3,3,3,9,2505
17709,105,4,533.56,2,4,3,9,2511
16872,62,3,533.11,3,3,3,9,2514
14940,52,2,531.49,3,3,3,9,2516
17034,44,2,530.9,3,3,3,9,2517
16836,41,2,530.5,3,3,3,9,2519
15800,88,5,530.18,2,4,3,9,2521
18098,31,1,527.9399999999999,4,2,3,9,2526
14417,22,1,524.65,4,2,3,9,2533
17373,53,3,520.58,3,3,3,9,2540
14949,104,4,515.0,2,4,3,9,2553
17325,45,2,512.77,3,3,3,9,2556
15181,55,2,510.72,3,3,3,9,2557
15110,38,2,509.75,3,3,3,9,2559
18001,84,4,509.01,2,4,3,9,2562
13045,36,2,503.64,3,3,3,9,2576
15138,28,1,502.52,4,2,3,9,2579
14656,50,3,498.95,3,3,3,9,2588
17335,18,2,497.04,4,3,2,9,2595
15276,29,3,491.17,4,3,2,9,2609
12450,34,3,490.32,4,3,2,9,2612
17255,25,2,490.22,4,3,2,9,2613
17476,30,2,489.86,4,3,2,9,2616
15165,8,1,487.75,5,2,2,9,2623
16021,30,2,487.03,4,3,2,9,2627
17996,14,3,482.33,4,3,2,9,2635
13484,18,2,476.92,4,3,2,9,2640
14322,64,4,474.1,3,4,2,9,2647
16034,29,3,473.62,4,3,2,9,2650
15071,21,2,473.49,4,3,2,9,2651
13959,34,3,470.73,4,3,2,9,2657
13601,27,2,466.67,4,3,2,9,2668
13546,17,2,465.15,4,3,2,9,2677
13512,22,3,462.18,4,3,2,9,2681
14599,25,2,457.89,4,3,2,9,2693
15717,56,4,456.70000000000005,3,4,2,9,2698
15921,31,3,452.23,4,3,2,9,2710
18031,13,1,451.3,5,2,2,9,2714
17759,28,2,441.92,4,3,2,9,2740
17643,8,2,439.7,5,2,2,9,2741
17807,30,3,437.87,4,3,2,9,2747
15691,29,3,434.5,4,3,2,9,2755
17223,3,2,433.99,5,2,2,9,2758
16948,64,4,433.75,3,4,2,9,2761
17122,23,3,432.18,4,3,2,9,2769
15525,8,2,430.78,5,2,2,9,2772
15012,8,2,429.78000000000003,5,2,2,9,2774
16899,13,2,424.71,5,2,2,9,2792
16332,66,4,417.21,3,4,2,9,2825
16226,13,2,417.05,5,2,2,9,2826
16355,10,1,416.35,5,2,2,9,2828
15872,13,2,413.0,5,2,2,9,2835
18011,8,2,410.79,5,2,2,9,2840
14775,7,1,406.56,5,2,2,9,2848
13030,3,1,402.36,5,2,2,9,2865
16250,8,2,401.94,5,2,2,9,2866
17076,27,3,401.66999999999996,4,3,2,9,2867
15920,59,5,401.64,3,4,2,9,2868
15037,11,2,397.76,5,2,2,9,2882
17615,22,3,392.2,4,3,2,9,2898
16868,29,3,384.56,4,3,2,9,2922
15211,0,1,383.07,5,2,2,9,2928
14681,22,3,376.20000000000005,4,3,2,9,2948
16330,59,4,373.46999999999997,3,4,2,9,2955
12346,164,11,372.86,2,5,2,9,2961
15922,8,1,369.5,5,2,2,9,2971
15287,14,3,369.34000000000003,4,3,2,9,2972
15989,10,2,368.31,5,2,2,9,2977
17097,0,2,363.66,5,2,2,9,2989
12996,10,1,355.5,5,2,2,9,3012
18003,11,1,353.51,5,2,2,9,3016
16445,21,3,352.65,4,3,2,9,3021
16274,8,1,351.75,5,2,2,9,3024
16545,10,1,350.52,5,2,2,9,3029
12352,10,2,343.8,5,2,2,9,3050
14176,2,2,339.11,5,2,2,9,3066
17999,1,2,338.41,5,2,2,9,3070
18034,10,1,335.52,5,2,2,9,3085
17607,11,1,333.81,5,2,2,9,3089
18203,16,3,332.1,4,3,2,9,3095
13010,9,2,330.12,5,2,2,9,3103
15880,4,1,329.03,5,2,2,9,3111
17580,11,2,325.3,5,2,2,9,3129
17976,7,1,321.79,5,2,2,9,3148
12763,4,1,320.08,5,2,2,9,3161
16194,10,1,308.59999999999997,5,2,2,9,3223
13369,0,1,308.28000000000003,5,2,2,9,3225
12947,8,1,304.04,5,2,2,9,3252
16583,8,2,297.95,5,2,2,9,3279
17988,122,7,288.42,2,5,2,9,3317
13034,4,2,279.91,5,2,2,9,3351
13277,15,3,264.9,4,3,2,9,3392
16356,11,3,204.1,5,3,1,9,3663
18037,56,9,97.4,3,5,1,9,4147
14865,7,3,77.52000000000001,5,3,1,9,4197
17816,0,3,75.76,5,3,1,9,4203
12918,261,1,10953.5,1,2,5,8,100
18052,199,1,10877.18,1,2,5,8,101
16118,287,1,4376.25,1,2,5,8,340
14459,286,1,3537.821,1,2,5,8,461
12671,241,1,2622.481,1,2,5,8,664
16077,260,1,2300.4,1,2,5,8,783
13091,364,2,1976.0,1,3,4,8,945
12653,161,1,1950.98,2,2,4,8,957
12770,91,1,1895.0,2,2,4,8,993
15265,239,2,1839.52,1,3,4,8,1013
15310,113,1,1634.64,2,2,4,8,1133
13543,269,2,1439.61,1,3,4,8,1278
16088,210,2,1437.43,1,3,4,8,1279
16461,225,2,1402.91,1,3,4,8,1305
14875,76,1,1397.08,2,2,4,8,1314
12533,262,2,1367.89,1,3,4,8,1341
12711,246,2,1339.05,1,3,4,8,1372
12809,200,2,1266.63,1,3,4,8,1439
17529,245,2,1240.25,1,3,4,8,1466
15410,203,2,1234.88,1,3,4,8,1470
12784,164,1,1230.33,2,2,4,8,1476
13151,260,2,1207.34,1,3,4,8,1498
16450,219,2,1193.81,1,3,4,8,1511
13526,373,2,1182.0,1,3,4,8,1529
13459,259,2,1160.4099999999999,1,3,4,8,1546
14308,184,2,1147.02,1,3,4,8,1555
17477,247,2,1144.3,1,3,4,8,1558
12439,317,2,1142.88,1,3,4,8,1559
17622,232,2,1130.21,1,3,4,8,1576
17941,225,3,1128.72,1,3,4,8,1578
14671,184,2,1127.45,1,3,4,8,1580
14917,231,2,1123.75,1,3,4,8,1582
14212,80,1,1119.66,2,2,4,8,1588
15546,241,2,1079.1000000000001,1,3,4,8,1616
12801,135,1,1071.82,2,2,4,8,1626
12905,211,2,1018.42,1,3,4,8,1686
13375,79,1,1013.58,2,2,4,8,1693
15771,239,3,1006.5400000000001,1,3,4,8,1701
14538,165,3,982.59,2,3,3,8,1730
14230,70,3,979.8000000000001,2,3,3,8,1735
12525,133,3,973.73,2,3,3,8,1746
12694,56,1,973.68,3,2,3,8,1747
17531,162,2,970.12,2,3,3,8,1750
16340,74,2,961.93,2,3,3,8,1762
15268,113,3,961.9000000000001,2,3,3,8,1763
13587,84,3,961.1,2,3,3,8,1764
12505,43,1,955.2,3,2,3,8,1769
15430,102,2,954.75,2,3,3,8,1770
15177,60,1,948.9300000000001,3,2,3,8,1776
17585,80,3,948.03,2,3,3,8,1778
13778,126,3,945.7900000000001,2,3,3,8,1783
15117,83,3,934.19,2,3,3,8,1794
13863,100,3,933.77,2,3,3,8,1796
13465,81,2,931.12,2,3,3,8,1799
12745,121,3,925.41,2,3,3,8,1803
15734,71,2,923.85,2,3,3,8,1807
12998,127,3,920.08,2,3,3,8,1813
13872,162,3,919.57,2,3,3,8,1815
13304,90,3,917.57,2,3,3,8,1817
14061,142,3,917.43,2,3,3,8,1818
14427,129,2,900.1800000000001,2,3,3,8,1843
15710,52,1,898.87,3,2,3,8,1844
15824,88,2,890.94,2,3,3,8,1855
16159,105,3,884.59,2,3,3,8,1864
16830,77,3,881.59,2,3,3,8,1868
14612,50,1,877.7,3,2,3,8,1875
16256,128,2,876.9399999999999,2,3,3,8,1877
14375,85,2,871.26,2,3,3,8,1884
15664,84,3,867.6,2,3,3,8,1889
17966,226,5,865.49,1,4,3,8,1891
14372,78,2,860.08,2,3,3,8,1895
12440,97,2,859.2,2,3,3,8,1897
15542,147,3,855.71,2,3,3,8,1902
17201,158,3,853.3199999999999,2,3,3,8,1908
13897,73,2,849.5600000000001,2,3,3,8,1914
15784,102,2,848.3299999999999,2,3,3,8,1915
14265,99,2,843.17,2,3,3,8,1923
14894,78,2,837.0600000000001,2,3,3,8,1932
15190,69,1,834.4399999999999,3,2,3,8,1937
13976,141,3,834.38,2,3,3,8,1938
12903,63,1,833.53,3,2,3,8,1939
12695,163,3,825.02,2,3,3,8,1954
14260,106,3,824.28,2,3,3,8,1956
16264,73,2,823.53,2,3,3,8,1957
15137,155,2,823.4,2,3,3,8,1958
16246,94,2,821.35,2,3,3,8,1961
14872,118,3,816.6,2,3,3,8,1969
18096,77,3,808.81,2,3,3,8,1977
17866,119,2,805.3000000000001,2,3,3,8,1980
12632,155,2,804.88,2,3,3,8,1982
16491,48,1,801.66,3,2,3,8,1983
16175,106,3,798.85,2,3,3,8,1987
15309,245,4,797.96,1,4,3,8,1989
12648,72,3,793.95,2,3,3,8,1996
17746,106,3,793.9300000000001,2,3,3,8,1997
12785,170,2,788.45,2,3,3,8,2004
13595,151,3,784.48,2,3,3,8,2010
12761,92,2,782.95,2,3,3,8,2012
16493,79,3,780.46,2,3,3,8,2015
17482,122,2,775.64,2,3,3,8,2020
14522,230,4,773.88,1,4,3,8,2024
18196,106,2,770.56,2,3,3,8,2028
16092,139,3,770.08,2,3,3,8,2030
17801,86,3,770.03,2,3,3,8,2031
17356,189,4,768.25,1,4,3,8,2035
15331,134,3,767.91,2,3,3,8,2037
13989,99,3,759.98,2,3,3,8,2049
15809,94,2,758.67,2,3,3,8,2052
13208,84,3,758.65,2,3,3,8,2053
15908,125,2,758.62,2,3,3,8,2054
14326,98,2,757.13,2,3,3,8,2057
16769,113,3,755.51,2,3,3,8,2058
18179,157,2,754.38,2,3,3,8,2061
16071,162,3,750.5600000000001,2,3,3,8,2065
17492,113,2,747.85,2,3,3,8,2070
14228,72,3,745.5,2,3,3,8,2076
16172,108,3,744.34,2,3,3,8,2077
17734,160,3,741.69,2,3,3,8,2082
16344,144,3,741.3199999999999,2,3,3,8,2083
13727,246,6,740.6700000000001,1,4,3,8,2088
16075,137,2,736.9300000000001,2,3,3,8,2094
12537,43,1,732.94,3,2,3,8,2098
13363,44,1,731.36,3,2,3,8,2102
17681,232,5,731.1999999999999,1,4,3,8,2104
14248,94,2,730.37,2,3,3,8,2106
17624,72,2,725.15,2,3,3,8,2114
13729,70,3,724.73,2,3,3,8,2116
13937,37,1,721.28,3,2,3,8,2121
15636,72,2,719.82,2,3,3,8,2123
15845,171,3,714.51,2,3,3,8,2132
14026,105,2,713.11,2,3,3,8,2133
16227,129,2,713.0,2,3,3,8,2135
16468,105,2,712.62,2,3,3,8,2136
17649,104,2,710.4,2,3,3,8,2141
13057,165,3,709.59,2,3,3,8,2142
17886,72,3,703.27,2,3,3,8,2151
17825,233,4,701.96,1,4,3,8,2155
13656,134,2,699.2,2,3,3,8,2158
15995,49,1,694.54,3,2,3,8,2160
13922,72,2,692.95,2,3,3,8,2161
15608,50,1,692.3,3,2,3,8,2162
13585,165,3,684.54,2,3,3,8,2175
14139,125,3,670.98,2,3,3,8,2197
12866,109,2,668.23,2,3,3,8,2200
16862,182,4,662.33,1,4,3,8,2210
14477,71,3,660.0,2,3,3,8,2216
15715,190,5,658.02,1,4,3,8,2223
14412,59,1,656.16,3,2,3,8,2224
16723,78,2,654.96,2,3,3,8,2227
15289,93,2,653.3100000000001,2,3,3,8,2230
14423,72,2,651.41,2,3,3,8,2233
13840,51,1,651.4,3,2,3,8,2234
13405,116,3,641.36,2,3,3,8,2251
14563,144,2,640.54,2,3,3,8,2254
