Customer ID,Recency,Frequency,Monetary,Customer_Segment,Average_Order_Value
16944.0,245,1,101.36,Lost / Hibernating,101.36
16945.0,29,14,4202.66,VIP / Champions,300.19
16946.0,19,5,1222.04,Loyal Customers,244.408
16947.0,98,4,548.73,Potential Loyalists,137.1825
16948.0,65,4,433.75,Potential Loyalists,108.4375
16950.0,3,8,2535.21,VIP / Champions,316.90125
16952.0,77,3,628.22,Potential Loyalists,209.40666666666667
16954.0,15,11,3996.7999999999997,VIP / Champions,363.3454545454545
16955.0,4,4,790.74,Loyal Customers,197.685
16958.0,71,1,778.49,Potential Loyalists,778.49
16960.0,26,5,1483.83,Loyal Customers,296.76599999999996
16961.0,24,2,560.39,Loyal Customers,280.195
16962.0,45,1,251.04,Potential Loyalists,251.04
16964.0,369,2,207.85,At Risk,103.925
16970.0,262,1,71.4,Lost / Hibernating,71.4
16972.0,18,2,749.0,Loyal Customers,374.5
16973.0,22,1,127.0,Potential Loyalists,127.0
16974.0,158,2,365.5,Potential Loyalists,182.75
16975.0,59,3,926.12,Loyal Customers,308.70666666666665
16977.0,31,4,496.0,Loyal Customers,124.0
16978.0,302,2,424.55,At Risk,212.275
16979.0,19,3,1007.74,Loyal Customers,335.91333333333336
16980.0,64,1,394.37,Potential Loyalists,394.37
16983.0,5,5,1748.15,VIP / Champions,349.63
16984.0,40,7,5891.01,VIP / Champions,841.5728571428572
16985.0,12,13,5459.04,VIP / Champions,419.92615384615385
16986.0,81,9,3015.55,Loyal Customers,335.06111111111113
16987.0,12,4,904.6,Loyal Customers,226.15
16988.0,15,1,256.55,Potential Loyalists,256.55
16990.0,58,1,165.0,At Risk,165.0
16991.0,57,1,1041.21,Potential Loyalists,1041.21
16992.0,23,8,3862.19,VIP / Champions,482.77375
16993.0,99,2,1950.9499999999998,Potential Loyalists,975.4749999999999
16996.0,18,3,666.6500000000001,Loyal Customers,222.2166666666667
16998.0,80,1,107.0,At Risk,107.0
17000.0,32,2,406.3,Potential Loyalists,203.15
17001.0,12,8,2651.23,VIP / Champions,331.40375
17002.0,79,4,1077.82,Loyal Customers,269.455
17003.0,38,4,828.21,Loyal Customers,207.0525
17004.0,28,2,1012.22,Loyal Customers,506.11
17005.0,106,2,622.36,Potential Loyalists,311.18
17006.0,28,4,853.49,Loyal Customers,213.3725
17007.0,73,1,230.17000000000002,At Risk,230.17000000000002
17008.0,65,1,81.36,At Risk,81.36
17009.0,187,1,242.06,Lost / Hibernating,242.06
17011.0,283,2,400.8,At Risk,200.4
17012.0,361,1,360.61,At Risk,360.61
17016.0,212,1,552.4,At Risk,552.4
17017.0,1,13,5416.349999999999,VIP / Champions,416.64230769230767
17018.0,23,4,1367.6,Loyal Customers,341.9
17019.0,4,8,2703.03,VIP / Champions,337.87875
17020.0,178,2,935.62,Potential Loyalists,467.81
17021.0,78,6,1182.22,Loyal Customers,197.03666666666666
17022.0,68,1,189.0,At Risk,189.0
17023.0,53,3,800.18,Loyal Customers,266.72666666666663
17025.0,9,4,1152.87,VIP / Champions,288.2175
17026.0,5,2,54.15,Potential Loyalists,27.075
17027.0,82,3,433.07,Potential Loyalists,144.35666666666665
17028.0,217,3,1593.83,Potential Loyalists,531.2766666666666
17029.0,18,5,1421.3,Loyal Customers,284.26
17031.0,14,4,2393.5,VIP / Champions,598.375
17032.0,183,8,2984.32,Loyal Customers,373.04
17033.0,33,1,302.65000000000003,Potential Loyalists,302.65000000000003
17034.0,45,2,530.9,Potential Loyalists,265.45
17035.0,227,2,180.06,At Risk,90.03
17036.0,19,1,176.9,Potential Loyalists,176.9
17038.0,51,1,630.77,Potential Loyalists,630.77
17039.0,240,1,1954.99,Potential Loyalists,1954.99
17040.0,186,1,13.52,Lost / Hibernating,13.52
17041.0,33,3,583.71,Loyal Customers,194.57000000000002
17043.0,11,4,858.47,Loyal Customers,214.6175
17044.0,10,11,11013.82,VIP / Champions,1001.2563636363636
17045.0,12,2,488.24,Loyal Customers,244.12
17046.0,80,4,1264.05,Loyal Customers,316.0125
17047.0,67,3,1188.33,Loyal Customers,396.10999999999996
17048.0,73,4,1146.33,Loyal Customers,286.5825
17049.0,11,10,4287.5,VIP / Champions,428.75
17050.0,11,5,1462.95,VIP / Champions,292.59000000000003
17051.0,82,3,465.6,Potential Loyalists,155.20000000000002
17055.0,81,1,232.85,At Risk,232.85
17056.0,374,1,128.60000000000002,Lost / Hibernating,128.60000000000002
17057.0,232,1,294.74,At Risk,294.74
17059.0,5,5,2506.54,VIP / Champions,501.308
17062.0,1,4,645.8100000000001,Loyal Customers,161.45250000000001
17063.0,43,6,2177.39,VIP / Champions,362.8983333333333
17065.0,273,2,194.7,At Risk,97.35
17066.0,362,1,228.34,Lost / Hibernating,228.34
17067.0,360,3,454.54,Potential Loyalists,151.51333333333335
17068.0,4,27,4601.69,VIP / Champions,170.43296296296296
17069.0,9,6,3084.58,VIP / Champions,514.0966666666667
17070.0,46,1,133.18,At Risk,133.18
17071.0,17,4,1364.68,Loyal Customers,341.17
17072.0,261,1,273.35,At Risk,273.35
17074.0,198,1,203.05,Lost / Hibernating,203.05
17075.0,65,6,1402.51,Loyal Customers,233.75166666666667
17076.0,28,3,401.66999999999996,Loyal Customers,133.89
17077.0,214,1,306.0,At Risk,306.0
17080.0,15,5,669.91,Loyal Customers,133.982
17081.0,31,4,660.48,Loyal Customers,165.12
17082.0,30,4,2728.18,VIP / Champions,682.045
17083.0,45,6,2644.01,VIP / Champions,440.66833333333335
17084.0,32,1,2253.22,Loyal Customers,2253.22
17085.0,12,23,6285.27,VIP / Champions,273.2726086956522
17087.0,373,1,221.53,Lost / Hibernating,221.53
17089.0,22,1,128.45,Potential Loyalists,128.45
17090.0,10,6,1105.53,VIP / Champions,184.255
17091.0,3,11,3961.44,VIP / Champions,360.1309090909091
17092.0,73,7,3737.38,Loyal Customers,533.9114285714286
17093.0,228,1,235.88,Lost / Hibernating,235.88
17094.0,59,1,100.2,At Risk,100.2
17095.0,66,4,1248.09,Loyal Customers,312.0225
17096.0,19,7,2675.8,VIP / Champions,382.25714285714287
17097.0,1,2,363.66,Loyal Customers,181.83
17098.0,17,3,591.0699999999999,Loyal Customers,197.0233333333333
17099.0,169,1,582.17,Potential Loyalists,582.17
17101.0,30,3,885.3199999999999,Loyal Customers,295.1066666666666
17103.0,358,1,424.3,At Risk,424.3
17104.0,59,1,474.03,Potential Loyalists,474.03
17106.0,25,1,481.58,Potential Loyalists,481.58
17107.0,33,4,5255.24,VIP / Champions,1313.81
17108.0,299,1,174.95,Lost / Hibernating,174.95
17109.0,42,2,410.42,Potential Loyalists,205.21
17110.0,156,2,336.59999999999997,Potential Loyalists,168.29999999999998
17111.0,61,1,227.97,At Risk,227.97
17112.0,138,1,197.57,At Risk,197.57
17113.0,210,6,2305.59,Loyal Customers,384.26500000000004
17115.0,184,4,1923.99,Potential Loyalists,480.9975
17116.0,284,1,389.78,At Risk,389.78
17121.0,38,1,314.74,Potential Loyalists,314.74
17122.0,24,3,432.18,Loyal Customers,144.06
17123.0,75,2,631.87,Potential Loyalists,315.935
17126.0,17,4,1026.98,Loyal Customers,256.745
17127.0,64,5,1155.0300000000002,Loyal Customers,231.00600000000003
17129.0,156,1,31.85,At Risk,31.85
17132.0,88,2,1220.9099999999999,Potential Loyalists,610.4549999999999
17133.0,110,5,9730.09,Loyal Customers,1946.018
17134.0,78,1,212.1,At Risk,212.1
17135.0,7,4,798.03,Loyal Customers,199.5075
17136.0,298,1,231.68,Lost / Hibernating,231.68
17137.0,52,6,1099.81,Loyal Customers,183.30166666666665
17138.0,25,6,4036.77,VIP / Champions,672.795
17139.0,25,13,8915.99,VIP / Champions,685.8453846153845
17141.0,54,4,727.58,Loyal Customers,181.895
17142.0,40,3,696.25,Loyal Customers,232.08333333333334
17143.0,53,2,880.97,Potential Loyalists,440.485
17145.0,148,4,3120.91,Loyal Customers,780.2275
17146.0,71,10,5102.86,VIP / Champions,510.28599999999994
17147.0,88,5,1485.36,Loyal Customers,297.072
17149.0,87,1,143.10000000000002,At Risk,143.10000000000002
17150.0,12,6,1357.95,VIP / Champions,226.32500000000002
17151.0,371,1,231.90000000000003,Lost / Hibernating,231.90000000000003
17152.0,61,1,327.0,Potential Loyalists,327.0
17155.0,163,5,640.76,Potential Loyalists,128.152
17156.0,127,1,591.87,Potential Loyalists,591.87
17157.0,116,17,4832.9,Loyal Customers,284.2882352941176
17158.0,183,2,713.03,Potential Loyalists,356.515
17159.0,113,2,560.71,Potential Loyalists,280.355
17160.0,10,11,6691.13,VIP / Champions,608.2845454545454
17161.0,80,1,856.01,Potential Loyalists,856.01
17163.0,81,2,406.68,Potential Loyalists,203.34
17165.0,17,5,1635.64,Loyal Customers,327.12800000000004
17167.0,15,3,867.11,Loyal Customers,289.0366666666667
17168.0,134,1,400.2,At Risk,400.2
17169.0,214,1,320.95,At Risk,320.95
17170.0,10,2,178.68,Potential Loyalists,89.34
17171.0,297,1,159.68,Lost / Hibernating,159.68
17172.0,66,2,638.81,Potential Loyalists,319.405
17176.0,162,2,596.1899999999999,Potential Loyalists,298.09499999999997
17177.0,141,1,119.5,At Risk,119.5
17178.0,367,1,432.96,At Risk,432.96
17179.0,18,3,795.47,Loyal Customers,265.1566666666667
17180.0,58,7,1452.8,Loyal Customers,207.54285714285714
17181.0,9,2,225.45000000000002,Potential Loyalists,112.72500000000001
17182.0,58,2,321.3,Potential Loyalists,160.65
17184.0,205,2,198.41000000000003,At Risk,99.20500000000001
17185.0,227,3,229.46,At Risk,76.48666666666666
17187.0,162,1,263.76,At Risk,263.76
17188.0,82,6,2118.7000000000003,Loyal Customers,353.11666666666673
17189.0,196,3,569.88,Potential Loyalists,189.96
17190.0,39,5,1281.83,Loyal Customers,256.366
17191.0,4,11,2726.77,VIP / Champions,247.8881818181818
17192.0,172,1,75.28,At Risk,75.28
17193.0,22,2,610.74,Loyal Customers,305.37
17194.0,166,1,549.88,Potential Loyalists,549.88
17195.0,291,1,562.98,At Risk,562.98
17196.0,63,1,327.75,Potential Loyalists,327.75
17198.0,1,2,521.66,Loyal Customers,260.83
17199.0,218,1,135.04000000000002,Lost / Hibernating,135.04000000000002
17200.0,23,4,356.71,Loyal Customers,89.1775
17201.0,159,3,853.3199999999999,Potential Loyalists,284.44
17202.0,56,1,160.65,At Risk,160.65
17203.0,24,4,2004.01,Loyal Customers,501.0025
17204.0,10,5,3940.13,VIP / Champions,788.0260000000001
17205.0,52,2,615.27,Potential Loyalists,307.635
17207.0,288,1,292.62,At Risk,292.62
17208.0,31,1,111.15,Potential Loyalists,111.15
17209.0,285,3,595.7,Potential Loyalists,198.5666666666667
17210.0,28,1,251.72,Potential Loyalists,251.72
17211.0,5,6,1729.43,VIP / Champions,288.23833333333334
17212.0,94,2,567.5600000000001,Potential Loyalists,283.78000000000003
17213.0,2,7,2401.07,VIP / Champions,343.01000000000005
17215.0,100,1,186.15,At Risk,186.15
17216.0,190,1,63.6,Lost / Hibernating,63.6
17217.0,255,1,96.6,Lost / Hibernating,96.6
17218.0,4,9,2226.96,VIP / Champions,247.44
17219.0,52,1,144.9,At Risk,144.9
17220.0,53,7,1269.76,Loyal Customers,181.3942857142857
17221.0,227,3,642.14,Potential Loyalists,214.04666666666665
17222.0,113,5,1250.86,Loyal Customers,250.17199999999997
17223.0,4,2,433.99,Loyal Customers,216.995
17224.0,137,1,100.86,At Risk,100.86
17225.0,217,1,131.15,Lost / Hibernating,131.15
17226.0,80,2,501.97999999999996,Potential Loyalists,250.98999999999998
17227.0,4,7,1081.8600000000001,VIP / Champions,154.5514285714286
17228.0,3,7,1269.8899999999999,VIP / Champions,181.41285714285712
17230.0,199,10,5750.08,Loyal Customers,575.008
17231.0,25,15,3940.08,VIP / Champions,262.67199999999997
17233.0,84,2,369.98,Potential Loyalists,184.99
17235.0,8,7,1354.82,VIP / Champions,193.54571428571427
17236.0,46,6,1013.13,Loyal Customers,168.855
17237.0,11,2,679.44,Loyal Customers,339.72
17238.0,7,17,3982.66,VIP / Champions,234.2741176470588
17239.0,23,3,806.95,Loyal Customers,268.98333333333335
17240.0,232,1,130.6,Lost / Hibernating,130.6
17241.0,21,12,2736.64,VIP / Champions,228.0533333333333
17242.0,92,3,1754.24,Loyal Customers,584.7466666666667
17243.0,5,44,11920.43,VIP / Champions,270.91886363636365
17244.0,19,4,871.14,Loyal Customers,217.785
17245.0,325,1,200.18,Lost / Hibernating,200.18
17246.0,182,2,38.92,At Risk,19.46
17248.0,117,1,181.89000000000001,At Risk,181.89000000000001
17249.0,64,1,68.03,At Risk,68.03
17251.0,18,2,529.15,Loyal Customers,264.575
17254.0,37,1,198.29,At Risk,198.29
17255.0,26,2,490.21999999999997,Potential Loyalists,245.10999999999999
17256.0,117,3,258.93,Potential Loyalists,86.31
17257.0,72,2,189.78,At Risk,94.89
17258.0,32,2,417.3,Potential Loyalists,208.65
17259.0,4,5,1239.11,VIP / Champions,247.82199999999997
17260.0,47,1,120.95,At Risk,120.95
17261.0,145,1,221.59,At Risk,221.59
17262.0,2,7,1504.26,VIP / Champions,214.8942857142857
17264.0,60,1,268.28,Potential Loyalists,268.28
17266.0,135,2,205.14,At Risk,102.57
17268.0,81,7,970.25,Loyal Customers,138.60714285714286
17269.0,21,1,491.81,Potential Loyalists,491.81
17270.0,105,2,601.4499999999999,Potential Loyalists,300.72499999999997
17271.0,372,1,204.3,Lost / Hibernating,204.3
17273.0,60,1,141.12,At Risk,141.12
17274.0,31,1,465.4,Potential Loyalists,465.4
17275.0,19,1,114.1,Potential Loyalists,114.1
17276.0,38,1,502.49,Potential Loyalists,502.49
17278.0,201,1,25.2,Lost / Hibernating,25.2
17280.0,74,1,118.85999999999999,At Risk,118.85999999999999
17281.0,10,6,797.8499999999999,VIP / Champions,132.975
17282.0,92,2,623.08,Potential Loyalists,311.54
17283.0,14,1,188.46,Potential Loyalists,188.46
17284.0,25,2,1140.58,Loyal Customers,570.29
17285.0,264,2,407.94,At Risk,203.97
17286.0,36,2,237.81,Potential Loyalists,118.905
17287.0,3,16,3000.5,VIP / Champions,187.53125
17288.0,26,4,1050.8,Loyal Customers,262.7
17289.0,12,6,1110.78,VIP / Champions,185.13
17290.0,17,6,974.95,Loyal Customers,162.49166666666667
17292.0,108,2,271.75,Potential Loyalists,135.875
17293.0,30,8,1896.57,VIP / Champions,237.07125
17294.0,305,2,467.78999999999996,At Risk,233.89499999999998
17296.0,366,1,338.13,At Risk,338.13
17298.0,10,3,455.84000000000003,Loyal Customers,151.9466666666667
17299.0,75,2,336.62,Potential Loyalists,168.31
17300.0,26,2,393.64,Potential Loyalists,196.82
17301.0,260,1,131.15,Lost / Hibernating,131.15
17304.0,170,1,111.5,At Risk,111.5
17305.0,284,1,2135.46,Potential Loyalists,2135.46
17306.0,29,2,1151.04,Loyal Customers,575.52
17307.0,31,11,3999.8900000000003,VIP / Champions,363.6263636363637
17308.0,29,2,4511.76,Loyal Customers,2255.88
17309.0,17,2,237.64000000000001,Potential Loyalists,118.82000000000001
17310.0,23,2,1025.1,Loyal Customers,512.55
17311.0,28,4,2181.71,VIP / Champions,545.4275
17314.0,29,9,2376.51,VIP / Champions,264.0566666666667
17315.0,11,5,3318.35,VIP / Champions,663.67
17316.0,56,1,124.45,At Risk,124.45
17318.0,361,1,157.32999999999998,Lost / Hibernating,157.32999999999998
17319.0,305,1,29.1,Lost / Hibernating,29.1
17320.0,4,4,1695.15,VIP / Champions,423.7875
17321.0,30,4,1008.05,Loyal Customers,252.0125
17322.0,12,5,922.59,Loyal Customers,184.518
17323.0,43,5,644.52,Loyal Customers,128.904
17324.0,2,9,1311.64,VIP / Champions,145.73777777777778
17325.0,46,2,512.77,Potential Loyalists,256.385
17326.0,44,2,312.35,Potential Loyalists,156.175
17327.0,45,2,152.35,Potential Loyalists,76.175
17328.0,309,1,104.7,Lost / Hibernating,104.7
17329.0,367,3,475.42,Potential Loyalists,158.47333333333333
17330.0,180,2,59.900000000000006,At Risk,29.950000000000003
17332.0,164,5,838.27,Potential Loyalists,167.654
17334.0,42,1,328.13,Potential Loyalists,328.13
17335.0,19,2,497.04,Potential Loyalists,248.52
17336.0,108,1,81.12,At Risk,81.12
17338.0,11,9,5395.79,VIP / Champions,599.5322222222222
17339.0,1,2,119.0,Potential Loyalists,59.5
17340.0,2,8,9935.93,VIP / Champions,1241.99125
17341.0,2,3,1006.53,VIP / Champions,335.51
17342.0,15,4,1227.54,VIP / Champions,306.885
17343.0,12,5,1066.3,VIP / Champions,213.26
17344.0,364,1,299.74,At Risk,299.74
17345.0,11,6,1066.94,VIP / Champions,177.82333333333335
17346.0,9,12,2509.84,VIP / Champions,209.15333333333334
17348.0,73,4,1285.69,Loyal Customers,321.4225
17349.0,16,4,674.16,Loyal Customers,168.54
17350.0,30,3,612.381,Loyal Customers,204.12699999999998
17351.0,63,9,1401.08,Loyal Customers,155.67555555555555
17352.0,332,1,36.25,Lost / Hibernating,36.25
17353.0,127,2,1502.0,Potential Loyalists,751.0
17354.0,64,3,1740.8999999999999,Loyal Customers,580.3
17355.0,22,1,273.31,Potential Loyalists,273.31
17356.0,190,4,768.25,Potential Loyalists,192.0625
17358.0,12,3,500.2,Loyal Customers,166.73333333333332
17359.0,284,1,156.6,Lost / Hibernating,156.6
17360.0,21,3,632.27,Loyal Customers,210.75666666666666
17361.0,312,2,383.59000000000003,At Risk,191.79500000000002
17362.0,36,5,711.8100000000001,Loyal Customers,142.36200000000002
17363.0,31,3,920.46,Loyal Customers,306.82
17364.0,12,17,7510.24,VIP / Champions,441.77882352941174
17365.0,22,7,3417.13,VIP / Champions,488.1614285714286
17366.0,68,2,1077.24,Loyal Customers,538.62
17368.0,11,6,879.42,VIP / Champions,146.57
17369.0,91,1,979.1999999999999,Potential Loyalists,979.1999999999999
17371.0,259,3,236.97,At Risk,78.99
17372.0,17,20,3010.13,VIP / Champions,150.50650000000002
17373.0,54,3,520.58,Loyal Customers,173.52666666666667
17374.0,31,1,231.34,Potential Loyalists,231.34
17375.0,67,1,260.45,Potential Loyalists,260.45
17376.0,40,2,250.44,Potential Loyalists,125.22
17377.0,1,60,14174.25,VIP / Champions,236.2375
17378.0,10,1,10.95,Potential Loyalists,10.95
17380.0,70,3,645.0,Loyal Customers,215.0
17381.0,4,12,19726.76,VIP / Champions,1643.8966666666665
17382.0,71,7,836.88,Loyal Customers,119.55428571428571
17383.0,89,1,110.69999999999999,At Risk,110.69999999999999
17384.0,103,1,171.15,At Risk,171.15
17386.0,21,1,126.35000000000001,Potential Loyalists,126.35000000000001
17388.0,56,7,1415.81,Loyal Customers,202.25857142857143
17389.0,10,27,25381.65,VIP / Champions,940.0611111111111
17390.0,56,1,149.3,At Risk,149.3
17392.0,86,1,168.65,At Risk,168.65
17393.0,46,2,381.15,Potential Loyalists,190.575
17395.0,144,1,97.5,At Risk,97.5
17396.0,7,7,1476.3,VIP / Champions,210.9
17397.0,52,1,516.87,Potential Loyalists,516.87
17400.0,217,3,2525.44,Loyal Customers,841.8133333333334
17401.0,177,1,114.85,Lost / Hibernating,114.85
17402.0,5,12,2461.68,VIP / Champions,205.14
17403.0,86,1,118.95,At Risk,118.95
17404.0,45,8,15874.3,VIP / Champions,1984.2875
17406.0,2,11,2704.63,VIP / Champions,245.87545454545455
17407.0,47,1,552.9,Potential Loyalists,552.9
17408.0,136,2,283.44000000000005,Potential Loyalists,141.72000000000003
17409.0,57,8,7021.66,VIP / Champions,877.7075
17411.0,22,2,646.44,Loyal Customers,323.22
17412.0,8,10,3159.46,VIP / Champions,315.946
17413.0,40,2,560.14,Potential Loyalists,280.07
17414.0,59,4,1471.52,Loyal Customers,367.88
17416.0,29,15,10405.03,VIP / Champions,693.6686666666667
17417.0,184,1,164.18,Lost / Hibernating,164.18
17418.0,23,1,206.60000000000002,Potential Loyalists,206.60000000000002
17419.0,3,8,2273.95,VIP / Champions,284.24375
17420.0,9,4,485.6,Loyal Customers,121.4
17421.0,22,3,1059.41,Loyal Customers,353.1366666666667
17422.0,17,5,1615.39,Loyal Customers,323.07800000000003
17423.0,29,1,420.54,Potential Loyalists,420.54
17426.0,88,7,3040.51,Loyal Customers,434.35857142857145
17428.0,4,18,14562.91,VIP / Champions,809.0505555555555
17429.0,32,2,832.54,Loyal Customers,416.27
17430.0,1,3,469.40999999999997,Loyal Customers,156.47
17432.0,21,7,1363.23,VIP / Champions,194.74714285714285
17433.0,21,1,266.8,Potential Loyalists,266.8
17435.0,47,1,331.35,Potential Loyalists,331.35
17436.0,44,3,317.76,Potential Loyalists,105.92
17437.0,165,1,369.68,At Risk,369.68
17438.0,80,4,1034.32,Loyal Customers,258.58
17439.0,291,1,325.74,At Risk,325.74
17440.0,185,1,137.16,Lost / Hibernating,137.16
17441.0,368,1,293.35,At Risk,293.35
17442.0,17,9,2371.74,VIP / Champions,263.52666666666664
17448.0,133,46,14523.67,Loyal Customers,315.7319565217391
17449.0,23,6,2348.94,VIP / Champions,391.49
17450.0,3,7,52422.3,VIP / Champions,7488.900000000001
17454.0,98,6,1030.41,Loyal Customers,171.735
17456.0,1,2,975.5600000000001,Loyal Customers,487.78000000000003
17457.0,15,9,4247.11,VIP / Champions,471.90111111111105
17458.0,17,1,213.08,Potential Loyalists,213.08
17460.0,8,12,1605.8400000000001,VIP / Champions,133.82000000000002
17463.0,196,2,659.4,Potential Loyalists,329.7
17464.0,158,2,617.1800000000001,Potential Loyalists,308.59000000000003
17465.0,61,7,2542.79,VIP / Champions,363.2557142857143
17467.0,31,1,102.6,Potential Loyalists,102.6
17468.0,11,1,57.8,Potential Loyalists,57.8
17469.0,36,12,3180.28,VIP / Champions,265.02333333333337
17470.0,3,7,1679.8,VIP / Champions,239.97142857142856
17471.0,110,1,321.65000000000003,At Risk,321.65000000000003
17472.0,264,1,224.81,Lost / Hibernating,224.81
17473.0,44,2,607.0,Potential Loyalists,303.5
17474.0,235,1,1047.0,Potential Loyalists,1047.0
17476.0,31,2,489.86,Potential Loyalists,244.93
17477.0,248,2,1144.3,Potential Loyalists,572.15
17478.0,44,2,1272.8,Loyal Customers,636.4
17479.0,268,1,389.26000000000005,At Risk,389.26000000000005
17480.0,80,1,370.40999999999997,At Risk,370.40999999999997
17482.0,123,2,775.64,Potential Loyalists,387.82
17483.0,50,1,177.69,At Risk,177.69
17484.0,212,2,209.57,At Risk,104.785
17487.0,364,1,160.55,Lost / Hibernating,160.55
17488.0,277,1,336.5,At Risk,336.5
17490.0,24,2,658.18,Loyal Customers,329.09
17491.0,3,8,2422.2000000000003,VIP / Champions,302.77500000000003
17492.0,114,2,747.85,Potential Loyalists,373.925
17493.0,21,1,100.91000000000001,Potential Loyalists,100.91000000000001
17494.0,137,1,54.699999999999996,At Risk,54.699999999999996
17495.0,26,1,309.16,Potential Loyalists,309.16
17496.0,199,3,1141.84,Potential Loyalists,380.6133333333333
17497.0,26,2,287.25,Potential Loyalists,143.625
17499.0,197,1,718.51,At Risk,718.51
17504.0,16,9,6493.14,VIP / Champions,721.46
17505.0,186,3,1289.64,Potential Loyalists,429.88000000000005
17508.0,17,7,4191.92,VIP / Champions,598.8457142857143
17510.0,56,1,206.07999999999998,At Risk,206.07999999999998
17511.0,3,31,84541.17,VIP / Champions,2727.1345161290324
17512.0,88,8,2542.83,Loyal Customers,317.85375
17513.0,44,2,645.6,Potential Loyalists,322.8
17514.0,305,1,313.35,At Risk,313.35
17515.0,30,5,963.49,Loyal Customers,192.698
17516.0,14,1,182.62,Potential Loyalists,182.62
17518.0,61,2,329.42,Potential Loyalists,164.71
17519.0,4,10,3265.45,VIP / Champions,326.54499999999996
17521.0,30,2,554.85,Loyal Customers,277.425
17524.0,74,2,394.14,Potential Loyalists,197.07
17525.0,33,2,739.2,Loyal Customers,369.6
17526.0,1,9,2970.14,VIP / Champions,330.0155555555555
17529.0,246,2,1240.25,Potential Loyalists,620.125
17530.0,1,3,725.21,Loyal Customers,241.73666666666668
17531.0,163,2,970.12,Potential Loyalists,485.06
17532.0,21,1,65.34,Potential Loyalists,65.34
17533.0,70,1,34.8,At Risk,34.8
17534.0,87,4,1445.47,Loyal Customers,361.3675
17536.0,56,2,288.33,Potential Loyalists,144.165
17539.0,253,4,1176.84,Potential Loyalists,294.21
17540.0,19,4,1011.7,Loyal Customers,252.925
17541.0,145,1,119.86,At Risk,119.86
17542.0,277,2,170.1,At Risk,85.05
17543.0,185,1,120.05,Lost / Hibernating,120.05
17544.0,26,3,944.82,Loyal Customers,314.94
17545.0,26,3,767.54,Loyal Customers,255.84666666666666
17547.0,11,2,727.85,Loyal Customers,363.925
17548.0,14,3,627.96,Loyal Customers,209.32000000000002
17550.0,33,6,2239.48,VIP / Champions,373.24666666666667
17552.0,8,10,2154.88,VIP / Champions,215.488
17553.0,108,3,2270.0,Loyal Customers,756.6666666666666
17555.0,61,3,565.43,Loyal Customers,188.47666666666666
17556.0,15,1,142.77,Potential Loyalists,142.77
17557.0,368,1,34.0,Lost / Hibernating,34.0
17558.0,29,1,259.17,Potential Loyalists,259.17
17559.0,148,1,167.62,At Risk,167.62
17560.0,31,4,1040.85,Loyal Customers,260.2125
17561.0,26,3,537.9,Loyal Customers,179.29999999999998
17563.0,214,2,392.38,At Risk,196.19
17565.0,222,1,131.83,Lost / Hibernating,131.83
17567.0,8,2,1024.55,Loyal Customers,512.275
17568.0,269,1,374.45,At Risk,374.45
17570.0,17,1,100.0,Potential Loyalists,100.0
17571.0,178,1,205.23999999999998,Lost / Hibernating,205.23999999999998
17572.0,9,7,496.26000000000005,Loyal Customers,70.89428571428572
17575.0,303,1,171.7,Lost / Hibernating,171.7
17576.0,1,23,5266.7699999999995,VIP / Champions,228.98999999999998
17577.0,281,2,348.75,At Risk,174.375
17578.0,110,6,903.87,Loyal Customers,150.645
17579.0,214,1,304.38,At Risk,304.38
17580.0,12,2,325.3,Loyal Customers,162.65
17581.0,8,20,7712.71,VIP / Champions,385.6355
17582.0,82,4,1271.68,Loyal Customers,317.92
17583.0,196,1,135.95,Lost / Hibernating,135.95
17584.0,103,4,4067.12,Loyal Customers,1016.78
17585.0,81,3,948.03,Potential Loyalists,316.01
17586.0,255,1,167.4,Lost / Hibernating,167.4
17587.0,264,1,176.71,Lost / Hibernating,176.71
17588.0,32,4,1699.35,Loyal Customers,424.8375
17589.0,21,14,11433.77,VIP / Champions,816.6978571428572
17591.0,3,2,519.95,Loyal Customers,259.975
17592.0,374,1,148.3,Lost / Hibernating,148.3
17593.0,45,6,4168.46,VIP / Champions,694.7433333333333
17594.0,85,2,1504.7,Potential Loyalists,752.35
17596.0,4,7,2075.7400000000002,VIP / Champions,296.5342857142858
17597.0,54,4,1439.72,Loyal Customers,359.93
17598.0,17,1,409.98,Potential Loyalists,409.98
17599.0,113,1,52.05,At Risk,52.05
17601.0,16,1,297.07,Potential Loyalists,297.07
17602.0,108,8,2300.01,Loyal Customers,287.50125
17603.0,253,3,1393.66,Potential Loyalists,464.55333333333334
17604.0,58,4,633.02,Loyal Customers,158.255
17605.0,226,1,160.75,Lost / Hibernating,160.75
17606.0,373,1,87.30000000000001,Lost / Hibernating,87.30000000000001
17607.0,12,1,333.81,Potential Loyalists,333.81
17608.0,85,2,296.07,Potential Loyalists,148.035
17609.0,38,6,782.12,Loyal Customers,130.35333333333332
17610.0,176,5,1511.94,Loyal Customers,302.38800000000003
17611.0,57,13,4376.41,VIP / Champions,336.6469230769231
17612.0,15,12,3346.41,VIP / Champions,278.8675
17615.0,23,3,392.2,Loyal Customers,130.73333333333332
17616.0,3,2,489.59999999999997,Loyal Customers,244.79999999999998
17617.0,194,1,385.19,At Risk,385.19
17618.0,19,8,3071.36,VIP / Champions,383.92
17621.0,40,3,1795.22,Loyal Customers,598.4066666666666
