StockCode,Description,Total_Quantity,Total_Revenue,Average_Price,Transactions
84673B,BLUE FLY SWAT,328,239.8,0.9359154929577466,70
84705A,ENGLISH ROSE PHOTO FRAME ,14,65.10000000000001,4.65,7
84705B,FAIRY CAKES PHOTO FRAME,84,113.27,4.006666666666667,3
84705C,PINK FLOCK PHOTO FRAME ,150,212.33,4.311428571428571,7
84705D,CHERRY BLOSSOM PHOTO FRAME ,22,97.9,4.386,14
84705F,RED PEONY PHOTO FRAME ,8,37.2,4.65,5
84705b,FAIRY CAKES PHOTO FRAME,2,6.86,3.43,2
84706A,ENGLISH ROSE TABLE CLOCK,137,325.88,7.339999999999999,7
84706B,FAIRY CAKES TABLE CLOCK,20,188.73,10.03111111111111,9
84706C,PINK FLOCK TABLE CLOCK ,84,170.8,3.6999999999999997,4
84706D,CHERRY BLOSSOM TABLE CLOCK ,213,488.48999999999995,5.422307692307692,13
84706F,RED PEONY TABLE CLOCK,18,161.1,8.95,7
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,34,390.45,12.035999999999998,20
84707B,PINK JEWELLED MIRROR TRINKET TRAY,47,426.39,8.898,35
84708B,PINK JEWELLED PHOTO FRAME ,80,406.44,5.099142857142857,34
84709A,SILVER OVAL JEWELLED MIRROR,23,136.85,5.95,13
84709B,PINK OVAL JEWELLED MIRROR,158,907.38,5.922435897435897,77
84711A,SILVER OVAL SHAPE TRINKET BOX,19,189.04999999999998,9.95,8
84711B,PINK OVAL SHAPE TRINKET BOX,19,171.07,8.979411764705883,17
84712B,PINK JEWELLED PHOTO FRAME,71,559.45,7.856585365853658,41
84732B,CUTE BIRD CEATURE SCREEN,6,9.899999999999999,1.65,4
84732D,CUTE RABBIT CEATURE SCREEN ,4,6.6,1.65,4
84741C,CITRUS GARLAND FELT FLOWERS ,125,255.14,2.190263157894737,37
84743C,ORANGE FELT VASE + FLOWERS,8,10.0,1.25,4
84745A,PINK HANGING GINGHAM EASTER HEN,40,16.8,0.42,10
84745B,BLUE HANGING GINGHAM EASTER HEN,51,21.42,0.42,12
84750A,PINK SMALL GLASS CAKE STAND,520,1142.4299999999998,3.082307692307692,104
84750B,BLACK SMALL GLASS CAKE STAND,548,1087.03,2.676969696969697,66
84751B,BLACK MEDIUM GLASS CAKE STAND,21,78.75,3.75,11
84753A,PINK EAU DE COLOGNE BOTTLE,97,92.16999999999999,1.1537499999999998,24
84760L,LARGE HANGING GLASS+ZINC LANTERN,560,896.0,1.6,1
84760S,SMALL HANGING GLASS+ZINC LANTERN,191,315.26,2.0851724137931034,29
84762A,WHITE PICNIC BARBECUE BUCKET,59,517.4300000000001,9.866551724137931,29
84762B,PINK PICNIC BARBECUE BUCKET,113,837.77,8.7825,48
84762C,GREEN PICNIC BARBECUE BUCKET,105,761.25,8.556511627906977,43
84782A,PINK 3 TIER GLASS PLATE STAND,119,840.45,9.903846153846153,26
84782B,BLACK 3 TIER GLASS PLATE STAND,10,127.5,12.75,6
84782C,GREEN 3 TIER GLASS PLATE STAND,74,509.9,9.616666666666667,18
84795A,PASTEL STRIPE HAMMOCK ,208,1696.02,9.646056338028169,70
84795B,SUNSET CHECK HAMMOCK,130,1052.05,8.800400000000002,50
84795C,OCEAN STRIPE HAMMOCK ,323,2736.69,9.489618320610688,130
84795D,SEASIDE STRIPE HAMMOCK,189,1538.79,8.78421686746988,83
84795E,RIO PINK STRIPE HAMMOCK,10,79.5,7.95,5
84795b,SUNSET CHECK HAMMOCK,3,50.94,16.98,3
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,223,1504.8200000000002,9.70985294117647,68
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,344,2606.2000000000003,9.21241379310345,56
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,11,93.17,8.47,8
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,17.12,8.56,2
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,481,3361.25,11.095227272727273,44
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,323,1845.2,10.58848484848485,33
84797a,PINK HAWAIIAN PICNIC HAMPER FOR 4,18,198.84,11.048235294117646,17
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,21,232.62,11.083157894736841,19
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,172,373.80000000000007,2.475,6
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,315,464.85,1.9428571428571428,7
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,16,40.8,2.55,3
84800L,LARGE WHITE/PINK ROSE ART FLOWER,290,331.43,1.775625,16
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,123,182.91,1.625,16
84800S,SMALL WHITE/PINK ROSE ART FLOWER,281,171.97,1.001,10
84801A,PINK HYDRANGEA ART FLOWER,226,330.84000000000003,1.9140000000000001,10
84801B,WHITE HYDRANGEA ART FLOWER,192,298.8,2.0033333333333334,15
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,183,309.27000000000004,1.69,23
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,407,383.03000000000003,1.53125,16
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,109,184.21,1.69,16
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,25,42.25,1.69,7
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,148,215.8,2.72,10
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,256,313.6,2.6214285714285714,13
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,115,152.85,3.025,4
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,302,498.90000000000003,2.65,6
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,182,165.01999999999998,1.221111111111111,9
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,142,156.45999999999998,1.3641666666666667,12
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,233,384.54,1.9893333333333334,15
84809B,PINK CHRYSANTHEMUMS ART FLOWER,278,313.8,1.7428571428571427,7
84814A,HEXAGONAL CRYSTAL PERFUME BOTTLE,1,1.95,1.95,1
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,7,13.65,1.95,3
84845A,HOLLYHOCK SQUARE HANDY TIN,1,1.25,1.25,1
84845C,CARNATION SQUARE HANDY TIN,42,52.5,1.25,14
84845D,GERANIUM SQUARE HANDY TIN,41,51.25,1.25,11
84846A,SCENTED CANDLE IN DIGITALIS TIN,207,470.93000000000006,2.585681818181818,44
84849A,HELLO SAILOR BLUE SOAP HOLDER,303,511.2,2.090566037735849,52
84849B,FAIRY SOAP SOAP HOLDER,1706,2831.16,2.018711111111111,224
84849D,HOT BATHS SOAP HOLDER,1078,1782.93,1.9205369127516776,149
84856L,LARGE TAHITI BEACH BAG,237,1486.33,7.77075,80
84856S,SMALL TAHITI BEACH BAG,463,1858.61,4.9890625,32
84857A,SILVER MONTE CARLO HANDBAG,8,68.0,8.5,3
84857C,PINK MONTE CARLO HANDBAG,99,212.7,3.8214285714285716,7
84858A,NATURAL RIVIERA HANDBAG,53,128.83,6.135,8
84858B,BLUE RIVIERA HANDBAG,326,431.0,2.816666666666667,9
84858C,PINK RIVIERA HANDBAG,161,349.39,5.66,24
84859A,SILVER DISCO HANDBAG,164,340.54,4.751666666666667,23
84859B,BLUE DISCO HANDBAG,251,368.65,3.75,7
84859C,PINK DISCO HANDBAG,220,372.2,3.788888888888889,17
84864A,PINK PAISLEY PHOTO ALBUM,7,67.71000000000001,8.455,4
84867A,PINK BABY GIRLS PHOTO ALBUM,16,105.82000000000001,8.355,4
84867a,PINK BABY GIRLS PHOTO ALBUM,1,13.57,13.57,1
84867b,BLUE BABY BOY'S PHOTO ALBUM,2,27.14,13.57,1
84868A,PINK BABY GIRL'S MEMORY BOX,2,13.9,6.95,2
84868B,BLUE BABY BOY'S MEMORY BOX,5,34.75,6.95,4
84870B,BLUE GEISHA GIRL ,52,199.03,3.973888888888889,18
84870C,GREEN GEISHA GIRL ,53,206.81,4.001875,16
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,138,1533.46,11.115352112676055,71
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,38,420.44,11.069655172413793,29
84873A,FUNKY FLOWER PICNIC BAG FOR 4,30,360.25,12.714285714285714,14
84873a,FUNKY FLOWER PICNIC BAG FOR 4,88,973.36,11.064745762711864,59
84874B,BLUE TRAVEL FIRST AID KIT,46,75.89999999999999,1.6499999999999997,23
84875A,PINK SQUARE COMPACT MIRROR,16,60.0,3.75,12
84875B,GREEN SQUARE COMPACT MIRROR,246,322.5,1.4880952380952381,21
84875D,BLUE SQUARE COMPACT MIRROR,320,420.0,1.853448275862069,29
84876B,GREEN HEART COMPACT MIRROR,126,172.5,2.3214285714285716,7
84876C,SILVER HEART COMPACT MIRROR,7,26.25,3.75,4
84876D,BLUE HEART COMPACT MIRROR,207,398.02,3.5885,20
84877A,PINK ROUND COMPACT MIRROR,34,127.5,3.75,13
84877B,GREEN ROUND COMPACT MIRROR,147,293.87,3.027727272727273,22
84877D,BLUE ROUND COMPACT MIRROR,70,243.03,3.4585714285714286,28
84884A,ANT WHITE WIRE HEART SPIRAL,1421,5110.71,4.456371308016878,237
84884a,ANT WHITE WIRE HEART SPIRAL,18,152.46,8.47,13
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11,87.45,7.95,6
84898F,YELLOW FLOWERS FELT HANDBAG KIT,126,268.82,2.157027027027027,37
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,39,52.65,1.51,15
84899E,YELLOW BROWN BEAR FELT PURSE KIT,14,21.28,1.88,6
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,121,192.17,1.899811320754717,53
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,432,1045.16,5.822222222222222,36
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,435,1052.29,5.516857142857143,35
84909A,PINK PAISLEY QUILT ,209,2797.55,17.176666666666666,30
84910A,PINK PAISLEY CUSHION COVER ,408,1050.15,6.027027027027027,37
84912A,PINK ROSE WASHBAG,941,2447.07,3.6659006211180127,160
84912B,GREEN ROSE WASHBAG,822,2008.55,3.6118691588785046,107
84912a,PINK ROSE WASHBAG,2,15.56,7.78,1
84913A,SOFT PINK ROSE TOWEL ,356,1334.43,3.769066666666667,150
84913B,MINT GREEN ROSE TOWEL,246,918.3,3.7195967741935485,124
84914A,PINK ROSE PICNIC RUG,6,155.7,25.95,5
84924A,WAKE UP COCKEREL CALENDAR SIGN ,58,244.91,4.6065625,32
84924D,LA PALMIERA METAL SIGN CALENDAR,764,272.61,3.7993333333333337,15
84924D,eurobargain invc/credit,372,0.0,0.0,1
84924F,PSYCHEDELIC METAL SIGN CALENDAR,965,266.65,3.8785714285714286,7
84925A,WAKE UP COCKEREL WALL THERMOMETER,179,339.28999999999996,2.808235294117647,17
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999,2.55,10
84925D,LA PALMIERA WALL THERMOMETER,438,641.75,2.1999999999999997,17
84925E,FLOWERS WALL THERMOMETER,75,130.04999999999998,2.2666666666666666,3
84925F,PSYCHEDELIC WALL THERMOMETER,636,765.73,2.4633333333333334,21
84926A,WAKE UP COCKEREL TILE COASTER,69,95.07,1.6478947368421053,19
84926B,SCOTTS ROSES TILE COASTER,54,67.5,1.25,10
84926C,FAIRY CAKES TILE COASTER,138,189.6,1.7590322580645161,31
84926D,LA PALMIERA TILE COASTER,68,93.82,1.754,14
84926E,FLOWERS TILE COASTER,113,143.76999999999998,1.4438461538461538,13
84926F,PSYCHEDELIC TILE COASTER,54,82.67999999999999,1.8842857142857141,14
84927A,WAKE UP COCKEREL TILE HOOK,177,91.37,2.506875,16
84927D,LA PALMIERA TILE HOOK,907,163.64000000000001,2.112,15
84927E,FLOWERS TILE HOOK,435,144.15,2.243125,16
84927F,PSYCHEDELIC TILE HOOK,37,94.58,2.988421052631579,19
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,71,196.25,3.0283870967741935,31
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,97,264.65,3.0435294117647054,34
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6,3.860416666666667,24
84932B,SMALL PINK PEONY FOLDING STOOL,189,401.3,3.105882352941176,17
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282,615.4,3.105882352941176,34
84932D,SMALL ORIENTAL RED FOLDING STOOL,239,574.71,4.629047619047619,21
84933A,LARGE GREEN PEONY FOLDING STOOL,131,314.35,4.716666666666666,6
84933B,LARGE PINK PEONY FOLDING STOOL,136,309.15000000000003,3.408333333333333,6
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,317.0,4.716666666666667,6
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,106,166.1,1.9474999999999998,24
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,41,129.64999999999998,3.9444444444444446,18
84951B,S/4 BLACK LOVEBIRD COASTERS,88,171.60999999999999,2.1678571428571427,28
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,26,76.33999999999999,3.554,10
84951b,S/4 BLACK LOVEBIRD COASTERS,9,46.2,5.115,4
84951b,SET OF 4 BLACK LOVEBIRD COASTERS,1,5.06,5.06,1
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,75,203.18,3.405333333333333,15
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,241,369.59999999999997,3.1521052631578947,19
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,269,510.13,3.17,34
84963A,PINK PAINTED KASHMIRI CHAIR,23,763.35,41.738888888888894,9
84963B,BLUE PAINTED KASHMIRI CHAIR,15,441.65000000000003,41.56,5
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,45.0,2
84964B,BLUE PAINTED KASHMIRI TABLE ,17,990.0,45.0,2
84965A,PINK KASHMIRI COFFEE TABLE ,20,1050.0,40.0,3
84965B,BLUE KASHMIRI COFFEE TABLE ,27,1359.95,62.4875,4
84966A,PINK KASHMIRI BOXED MIRROR,13,225.95,25.4875,4
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0,16.0,4
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0,12.0,2
84966C,Sold as A/B,16,0.0,0.0,1
84967A,PINK KASHMIRI OCCASIONAL TABLE,3,174.9,58.300000000000004,3
84967B,BLUE KASHMIRI OCCASIONAL TABLE,24,1249.45,65.87272727272727,11
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85,67.4625,4
84968A,S/16 VINTAGE ROSE CUTLERY,190,2511.24,14.674,85
84968A,SET OF 16 VINTAGE ROSE CUTLERY,76,938.54,13.205833333333333,24
84968B,S/16 VINTAGE IVORY CUTLERY,423,5617.66,14.94753846153846,130
84968B,SET OF 16 VINTAGE IVORY CUTLERY,3,38.25,12.75,3
84968C,S/16 VINTAGE PISTACHIO CUTLERY,262,3177.2999999999997,14.377758620689654,58
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,65,967.9499999999999,16.09470588235294,33
84968D,S/16 VINTAGE RED CUTLERY,287,3349.7599999999998,14.493684210526316,38
84968D,SET OF 16 VINTAGE RED CUTLERY,30,407.98,14.448666666666666,15
84968E,S/16 VINTAGE BLACK CUTLERY,225,2585.45,12.53875,40
84968E,SET OF 16 VINTAGE BLACK CUTLERY,30,382.5,12.75,14
84968F,S/16 VINTAGE SKY BLUE CUTLERY,84,1092.42,13.50450980392157,51
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,40,624.66,16.996666666666666,18
84968a,S/16 VINTAGE ROSE CUTLERY,1,25.49,25.49,1
84968a,SET OF 16 VINTAGE ROSE CUTLERY,1,25.49,25.49,1
84968b,S/16 VINTAGE IVORY CUTLERY,1,25.49,25.49,1
84968b,SET OF 16 VINTAGE IVORY CUTLERY,1,25.49,25.49,1
84968d,S/16 VINTAGE RED CUTLERY,1,25.49,25.49,1
84968e,S/16 VINTAGE BLACK CUTLERY,4,101.96,25.49,4
84968e,SET OF 16 VINTAGE BLACK CUTLERY,5,127.44999999999999,25.49,4
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,25.49,25.49,1
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,11497,10947.97,1.2063636363636363,643
84970S,HANGING HEART ZINC T-LIGHT HOLDER,17877,14407.07,1.066237731733915,908
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,46,97.97999999999999,2.13,21
84970s,HANGING HEART ZINC T-LIGHT HOLDER,149,317.37,2.13,37
84971L,LARGE HEART FLOWERS HOOK   ,585,723.51,1.5720338983050848,58
84971S,SMALL HEART FLOWERS HOOK ,4826,4045.0699999999997,1.0583112582781458,296
84971s,SMALL HEART FLOWERS HOOK ,6,9.959999999999999,1.66,3
84972L,GIANT PINK HEART MEMO HOLDER,117,462.15000000000003,3.95,46
84984A,GREEN PEONY CUSHION COVER,236,315.4,2.9500000000000006,6
84984A,GREEN PEONY DES C/COVER,11,58.370000000000005,6.093999999999999,5
84984B,RED PEONY CUSHION COVER ,292,401.8,3.21,5
84984B,RED PEONY DES C/COVER ,13,60.45,4.65,6
84984C,ORIENTAL BLUE C/COVER ,13,89.59,7.390000000000001,8
84984C,ORIENTAL BLUE CUSHION COVER ,219,311.57,4.2775,8
84984D,ORIENTAL RED C/COVER ,27,165.11,7.966363636363636,11
84984D,ORIENTAL RED CUSHION COVER ,119,179.35,3.516666666666667,6
84985A,SET OF 72 GREEN PAPER DOILIES,611,970.28,1.7985106382978724,140
84985B,SET OF 72 BLACK PAPER DOILIES ,128,194.95999999999998,1.77625,24
84985a,SET OF 72 GREEN PAPER DOILIES,10,29.8,2.98,8
84985b,SET OF 72 BLACK PAPER DOILIES ,1,2.98,2.98,1
84986B,SET OF 36 SILVER PAPER DOILIES,432,639.06,1.5328947368421053,75
84986b,SET OF 36 SILVER PAPER DOILIES,6,17.88,2.98,5
84989A,75 GREEN FAIRY CAKE CASES,2093,1078.57,0.7022463768115943,135
84989B,75 BLACK FAIRY CAKE CASES,1009,510.15000000000003,0.6828070175438596,57
84989a,75 GREEN FAIRY CAKE CASES,33,65.19,1.9300000000000002,17
84989b,75 BLACK FAIRY CAKE CASES,10,12.8,1.28,6
84993A,75 GREEN PETIT FOUR CASES,1155,501.1,0.5103174603174603,125
84993B,75 BLACK PETIT FOUR CASES,506,224.76,0.46885714285714286,70
84993a,75 GREEN PETIT FOUR CASES,19,16.15,0.85,11
84993b,75 BLACK PETIT FOUR CASES,20,16.99,0.8492307692307691,13
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,1918,6948.650000000001,3.8622500000000004,238
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,771,2810.79,3.9512727272727273,108
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4205,15324.35,3.911322645290581,493
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,959,3579.2400000000002,3.941629213483146,176
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3970,14438.97,3.907193347193347,476
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1099,4006.86,3.8869811320754715,153
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4353,15759.53,3.936065934065934,447
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1290,4763.25,4.025129533678757,187
84997a,GREEN 3 PIECE MINI DOTS CUTLERY SET,43,357.41,8.006363636363638,11
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,29,245.63000000000002,8.47,5
84997b,RED 3 PIECE MINI DOTS CUTLERY SET,49,414.18,8.348571428571429,7
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,126,1067.22,8.47,13
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,3,25.410000000000004,8.47,2
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,69,584.4300000000001,8.47,12
84997d,PINK 3 PIECE MINI DOTS CUTLERY SET,1,7.62,7.62,1
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,70,592.9000000000001,8.47,10
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2967,12363.970000000001,6.266611842105263,302
85014A,BLACK/BLUE POLKADOT UMBRELLA,530,2981.8100000000004,6.093057851239669,121
85014B,RED RETROSPOT UMBRELLA,830,4735.75,6.871655629139074,151
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3456,15400.28,6.543149038461539,416
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,547,2270.73,6.527916666666666,72
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1918,6664.45,6.064444444444446,90
85014a,BLACK/BLUE DOTS RUFFLED UMBRELLA,10,127.2,12.72,9
85014a,BLACK/BLUE POLKADOT UMBRELLA,9,114.48,12.72,8
85014b,RED RETROSPOT UMBRELLA,14,178.08,12.72,11
85014b,RED/WHITE DOTS RUFFLED UMBRELLA,6,76.60000000000001,12.776,5
85017A,ENVELOPE 50 ROMANTIC IMAGES,1150,786.2199999999999,0.8264912280701755,171
85017B,ENVELOPE 50 BLOSSOM IMAGES,1174,807.0999999999999,0.8276190476190476,168
85017C,ENVELOPE 50 CURIOUS IMAGES,1043,697.75,0.8263963963963964,110
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15,63.75,4.25,10
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,15,63.75,4.25,10
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,36,127.2,4.035,4
85018D,YULETIDE IMAGES S/6 PAPER BOXES,784,962.25,2.181298701298701,77
85019A,ROMANTIC IMAGES NOTEBOOK SET,237,367.69,4.040588235294117,17
85019B,BLOSSOM  IMAGES NOTEBOOK SET,206,299.5,3.4318181818181817,11
85019C,CURIOUS  IMAGES NOTEBOOK SET,244,393.22,3.731333333333333,15
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22,56.099999999999994,2.55,10
85023B,EAU DE NILE JEWELLED PHOTOFRAME,188,447.0,2.532,25
85023C,PINK LARGE JEWELED PHOTOFRAME,23,58.65,2.55,11
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1,1.65,1.65,1
85024B,EAU DE NILE JEWELLED PHOTOFRAME,25,41.24999999999999,1.65,8
85024C,PINK SMALL JEWELLED PHOTOFRAME,88,145.2,1.65,34
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,242,433.64,2.043606557377049,58
85025C,PINK HEART SHAPE PHOTO FRAME,407,781.6199999999999,2.061195652173913,91
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,231,305.78,1.1526315789473685,19
85027L,FRENCH CHATEAU LARGE PLATTER ,121,385.95,6.123913043478261,23
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,261,634.51,6.543913043478261,23
85028S,FRENCH CHATEAU SMALL FRUITBOWL,406,605.22,3.727692307692308,25
85031A,ROMANTIC IMAGES SCRAP BOOK SET,461,897.54,3.517894736842105,95
85031B,BLOSSOM IMAGES SCRAP BOOK SET,495,891.14,3.361190476190476,84
85031C,CURIOUS IMAGES SCRAP BOOK SET,478,1002.63,3.4947169811320755,105
85032A,ROMANTIC IMAGES GIFT WRAP SET,658,559.62,2.2044444444444444,27
85032B,BLOSSOM IMAGES GIFT WRAP SET,196,213.35000000000002,2.5789473684210527,19
85032C,CURIOUS IMAGES GIFT WRAP SET,209,240.65000000000003,2.5136363636363637,22
85032D,YULETIDE IMAGES GIFT WRAP SET,503,850.14,1.9432692307692307,52
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,236,376.05,2.742424242424242,32
85033S,SET/6 SILVER REINDEER T-LIGHTS,258,317.35,1.567,49
85034A,3 GARDENIA MORRIS BOXED CANDLES,358,1495.92,5.282424242424242,65
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,246,1011.86,5.4141176470588235,34
85034C,3 ROSE MORRIS BOXED CANDLES,192,838.12,5.4727906976744185,43
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,383,1630.51,4.821509433962264,105
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,377,1531.91,4.595074626865672,67
85035C,ROSE 3 WICK MORRIS BOX CANDLE,228,979.88,4.626266666666667,73
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,16.94,8.47,2
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,5,42.35,8.47,5
85035c,ROSE 3 WICK MORRIS BOX CANDLE,2,16.94,8.47,2
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,411,1687.61,4.2604587155963305,106
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,243,974.23,4.182307692307693,39
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,139,574.91,4.2312765957446805,47
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2,16.94,8.47,2
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,760,677.31,1.6540625,96
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,860,1025.4199999999998,1.728118811881188,100
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,240,265.44,1.8720754716981132,53
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,27,90.72,3.36,18
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,4,13.44,3.36,1
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1179,2039.2899999999997,1.9414574898785424,237
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2328,3610.83,1.7537219730941704,219
85040a,S/4 PINK FLOWER CANDLES IN BOWL,19,64.47,3.3815384615384616,13
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,7,23.519999999999996,3.36,3
85049A,TRADITIONAL CHRISTMAS RIBBONS,3327,4508.79,1.4261757105943151,378
85049B,LUSH GREENS RIBBONS,2078,2593.3,1.3185106382978724,327
85049C,ROMANTIC PINKS RIBBONS ,1803,2278.11,1.3330902777777778,284
85049D,BRIGHT BLUES RIBBONS ,1825,2280.47,1.3287788778877887,298
85049E,SCANDINAVIAN REDS RIBBONS,3651,4950.15,1.472698072805139,453
85049F,BABY BOOM RIBBONS ,1755,2185.41,1.32,231
85049G,CHOCOLATE BOX RIBBONS ,2282,2799.46,1.346828358208955,264
85049H,URBAN BLACK RIBBONS ,1227,1210.59,1.2800645161290323,154
85049a,TRADITIONAL CHRISTMAS RIBBONS,255,856.8,3.36,17
85049b,LUSH GREENS RIBBONS,2,5.02,2.51,1
85049e,SCANDINAVIAN REDS RIBBONS,189,629.98,3.1686363636363635,21
85049g,CHOCOLATE BOX RIBBONS ,2,5.02,2.51,1
85061W,WHITE JEWELLED HEART DECORATION,4234,3633.8599999999997,1.0703154574132492,310
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,872,850.1600000000001,2.465135135135135,37
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1146,668.34,2.549268292682927,41
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",608,424.53,2.9137837837837837,37
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,487,314.67,2.6793103448275857,29
85086A,CANDY SPOT HEART DECORATION,441,446.65,1.3245631067961166,102
85097B,BLUE ROCKING SINGING CANARY,106,417.17,4.135365853658537,40
85098B,BLUE FLYING SINGING CANARY,366,1456.94,4.695043478260869,114
85099B,JUMBO BAG RED RETROSPOT,30329,54368.82,2.1681942215088283,1223
85099B,JUMBO BAG RED WHITE SPOTTY ,14061,25043.62,2.185128676470588,535
85099B,RED RETROSPOT JUMBO BAG ,5417,9563.89,2.143490566037736,210
85099C,JUMBO  BAG BAROQUE BLACK WHITE,17253,32055.82,2.2203083247687565,960
85099F,JUMBO BAG STRAWBERRY,19835,35887.14,2.2296590909090908,1040
85099b,JUMBO BAG RED RETROSPOT,419,2111.64,4.89,25
