Customer ID,Recency,Frequency,Monetary,Cluster,KMeans_Segment
15165.0,9,1,487.75,0,At Risk
15166.0,103,1,167.16,0,At Risk
15167.0,43,4,1468.82,0,At Risk
15169.0,18,2,569.22,0,At Risk
15170.0,42,1,81.15,0,At Risk
15173.0,16,7,1494.6,0,At Risk
15174.0,46,1,345.71,0,At Risk
15176.0,303,1,988.04,1,Lost
15177.0,61,1,948.93,0,At Risk
15179.0,28,8,5284.97,0,At Risk
15180.0,3,3,816.9300000000001,0,At Risk
15181.0,56,2,510.72,0,At Risk
15182.0,21,9,2376.1020000000003,0,At Risk
15183.0,183,3,639.93,1,Lost
15184.0,23,2,283.19,0,At Risk
15186.0,110,3,991.7900000000001,0,At Risk
15188.0,361,1,310.43,1,Lost
15189.0,17,5,1298.99,0,At Risk
15190.0,70,1,834.4399999999999,0,At Risk
15191.0,99,3,588.05,0,At Risk
15192.0,1,3,937.07,0,At Risk
15194.0,4,14,4811.16,0,At Risk
15196.0,68,2,313.7,0,At Risk
15197.0,30,3,797.9,0,At Risk
15198.0,44,3,377.71,0,At Risk
15199.0,10,6,1853.7,0,At Risk
15200.0,130,1,549.05,0,At Risk
15201.0,75,2,606.4100000000001,0,At Risk
15202.0,56,3,6001.49,0,At Risk
15203.0,26,9,2572.38,0,At Risk
15207.0,52,3,683.9200000000001,0,At Risk
15208.0,59,1,100.4,0,At Risk
15209.0,366,1,178.98000000000002,1,Lost
15210.0,14,2,845.01,0,At Risk
15211.0,1,1,383.07,0,At Risk
15212.0,12,1,106.47999999999999,0,At Risk
15215.0,29,4,1687.49,0,At Risk
15216.0,254,1,389.49,1,Lost
15217.0,199,1,426.24,1,Lost
15218.0,25,11,5711.9400000000005,0,At Risk
15219.0,284,1,379.7,1,Lost
15221.0,2,4,2062.2000000000003,0,At Risk
15222.0,108,10,2965.91,0,At Risk
15223.0,245,3,662.2,1,Lost
15224.0,148,3,549.28,1,Lost
15227.0,32,4,1269.0900000000001,0,At Risk
15228.0,64,2,2193.56,0,At Risk
15229.0,222,1,160.5,1,Lost
15231.0,257,1,250.26,1,Lost
15233.0,37,1,59.400000000000006,0,At Risk
15235.0,5,6,690.3000000000001,0,At Risk
15240.0,10,7,2753.41,0,At Risk
15241.0,66,3,1293.72,0,At Risk
15242.0,58,1,302.04,0,At Risk
15243.0,71,1,610.6,0,At Risk
15244.0,302,1,280.51,1,Lost
15245.0,38,5,2095.0,0,At Risk
15246.0,191,1,266.25,1,Lost
15247.0,113,2,620.06,0,At Risk
15248.0,47,3,1893.93,0,At Risk
15249.0,66,5,2577.54,0,At Risk
15250.0,276,1,60.0,1,Lost
15251.0,50,10,9839.55,0,At Risk
15252.0,57,3,1362.63,0,At Risk
15253.0,39,3,1136.89,0,At Risk
15254.0,182,2,787.99,1,Lost
15255.0,32,8,2815.17,0,At Risk
15256.0,197,1,71.95,1,Lost
15257.0,50,1,368.75,0,At Risk
15259.0,148,4,1182.3799999999999,1,Lost
15260.0,8,20,7377.46,0,At Risk
15261.0,17,3,1253.18,0,At Risk
15262.0,16,2,239.87,0,At Risk
15264.0,166,1,454.66,1,Lost
15265.0,240,2,1839.52,1,Lost
15266.0,15,4,732.91,0,At Risk
15268.0,114,3,961.9000000000001,0,At Risk
15269.0,16,2,816.56,0,At Risk
15270.0,36,14,6145.37,0,At Risk
15271.0,1,10,2146.95,0,At Risk
15272.0,86,4,1309.01,0,At Risk
15273.0,235,1,228.96,1,Lost
15276.0,30,3,491.17,0,At Risk
15277.0,61,1,220.44,0,At Risk
15278.0,197,4,496.15999999999997,1,Lost
15279.0,16,4,1290.03,0,At Risk
15280.0,124,2,284.4,0,At Risk
15281.0,14,7,6211.42,0,At Risk
15282.0,206,1,348.59,1,Lost
15283.0,26,3,148.33,0,At Risk
15284.0,136,1,24.75,0,At Risk
15285.0,43,1,94.92,0,At Risk
15287.0,15,3,369.34000000000003,0,At Risk
15288.0,1,6,1574.51,0,At Risk
15289.0,94,2,653.3100000000001,0,At Risk
15290.0,29,8,2553.06,0,At Risk
15291.0,9,26,9178.26,0,At Risk
15293.0,301,1,247.5,1,Lost
15294.0,46,1,233.35,0,At Risk
15295.0,290,1,207.04,1,Lost
15296.0,56,6,6650.17,0,At Risk
15298.0,2,12,4659.47,0,At Risk
15299.0,8,6,3484.5299999999997,0,At Risk
15301.0,4,6,2533.09,0,At Risk
15302.0,366,1,308.0,1,Lost
15303.0,201,2,650.16,1,Lost
15304.0,4,2,225.15,0,At Risk
15305.0,191,1,93.6,1,Lost
15306.0,136,6,2310.38,0,At Risk
15309.0,246,4,797.96,1,Lost
15310.0,114,1,1634.64,0,At Risk
15311.0,1,121,55942.74,3,Loyal Customers
15312.0,19,8,2005.3400000000001,0,At Risk
15314.0,49,2,492.47999999999996,0,At Risk
15317.0,313,1,129.75,1,Lost
15321.0,73,9,3961.42,0,At Risk
15322.0,112,1,711.18,0,At Risk
15323.0,198,3,434.6,1,Lost
15324.0,337,1,140.22000000000003,1,Lost
15325.0,31,7,1439.72,0,At Risk
15326.0,245,4,1388.81,1,Lost
15328.0,43,1,107.24,0,At Risk
15329.0,10,8,1909.13,0,At Risk
15331.0,135,3,767.91,0,At Risk
15332.0,2,6,4892.68,0,At Risk
15336.0,37,1,240.5,0,At Risk
15337.0,47,1,373.02,0,At Risk
15338.0,313,1,277.93,1,Lost
15339.0,57,5,1246.95,0,At Risk
15340.0,197,1,105.5,1,Lost
15341.0,85,1,382.2,0,At Risk
15346.0,61,2,343.7,0,At Risk
15347.0,2,4,1162.0,0,At Risk
15350.0,9,2,547.6,0,At Risk
15351.0,5,4,1770.23,0,At Risk
15352.0,184,1,111.15,1,Lost
15353.0,3,6,2336.0,0,At Risk
15354.0,239,3,284.4,1,Lost
15356.0,4,4,664.66,0,At Risk
15358.0,1,22,8703.210000000001,0,At Risk
15359.0,298,8,181.35,1,Lost
15361.0,162,3,270.15000000000003,1,Lost
15362.0,84,2,613.08,0,At Risk
15363.0,8,2,678.11,0,At Risk
15365.0,39,6,2242.81,0,At Risk
15366.0,45,5,1786.57,0,At Risk
15367.0,54,7,3203.74,0,At Risk
15368.0,30,1,275.8,0,At Risk
15369.0,128,11,6251.26,0,At Risk
15370.0,46,1,1352.96,0,At Risk
15371.0,298,1,59.400000000000006,1,Lost
15372.0,86,7,4009.66,0,At Risk
15373.0,7,6,1002.9300000000001,0,At Risk
15374.0,260,1,139.32,1,Lost
15375.0,326,1,60.959999999999994,1,Lost
15377.0,18,4,1211.75,0,At Risk
15378.0,98,2,246.5,0,At Risk
15379.0,36,1,1174.55,0,At Risk
15380.0,1,7,1788.8,0,At Risk
15381.0,59,3,1293.72,0,At Risk
15382.0,10,6,7777.84,0,At Risk
15384.0,17,2,1385.38,0,At Risk
15385.0,28,2,625.2,0,At Risk
15387.0,128,1,468.65,0,At Risk
15389.0,36,4,2233.8,0,At Risk
15390.0,32,2,1216.66,0,At Risk
15391.0,220,1,289.87,1,Lost
15392.0,10,3,1376.0900000000001,0,At Risk
15393.0,203,3,659.48,1,Lost
15394.0,31,7,3103.26,0,At Risk
15396.0,219,1,508.20000000000005,1,Lost
15400.0,56,3,586.1,0,At Risk
15401.0,88,2,216.95000000000002,0,At Risk
15402.0,23,4,1203.77,0,At Risk
15403.0,127,2,170.88,0,At Risk
15404.0,11,1,257.06,0,At Risk
15405.0,212,1,310.74,1,Lost
15406.0,89,2,465.15999999999997,0,At Risk
15409.0,357,1,131.25,1,Lost
15410.0,204,2,1234.88,1,Lost
15413.0,327,5,6798.72,1,Lost
15416.0,114,3,588.5,0,At Risk
15418.0,61,2,449.42,0,At Risk
15420.0,70,6,743.0,0,At Risk
15421.0,21,6,2854.98,0,At Risk
15422.0,15,5,1522.27,0,At Risk
15423.0,217,2,223.39,1,Lost
15424.0,99,1,214.44,0,At Risk
15425.0,36,4,1941.1200000000001,0,At Risk
15426.0,5,5,1134.85,0,At Risk
15428.0,23,3,668.97,0,At Risk
15430.0,103,2,954.75,0,At Risk
15431.0,138,1,153.24,0,At Risk
15432.0,177,1,149.57,1,Lost
15434.0,10,6,1525.5800000000002,0,At Risk
15437.0,276,1,193.29000000000002,1,Lost
15439.0,40,4,1269.05,0,At Risk
15441.0,32,3,1254.21,0,At Risk
15443.0,110,7,1900.64,0,At Risk
15445.0,226,1,171.0,1,Lost
15446.0,12,3,399.75,0,At Risk
15447.0,163,4,337.71000000000004,1,Lost
15448.0,310,1,294.17,1,Lost
15451.0,70,2,226.86,0,At Risk
15452.0,26,3,1256.63,0,At Risk
15454.0,254,1,126.89,1,Lost
15455.0,233,1,38.25,1,Lost
15456.0,39,7,1656.93,0,At Risk
15458.0,38,1,208.79999999999998,0,At Risk
15459.0,53,2,202.82999999999998,0,At Risk
15461.0,96,2,429.7,0,At Risk
15462.0,81,1,502.45,0,At Risk
15465.0,5,15,5281.53,0,At Risk
15466.0,25,3,1225.93,0,At Risk
15468.0,28,1,962.97,0,At Risk
15469.0,74,1,335.7,0,At Risk
15470.0,211,1,63.419999999999995,1,Lost
15471.0,16,2,837.53,0,At Risk
15473.0,80,1,274.8,0,At Risk
15474.0,231,1,150.35,1,Lost
15476.0,16,4,2209.98,0,At Risk
15477.0,285,1,368.4,1,Lost
15478.0,211,1,583.56,1,Lost
15479.0,369,1,147.4,1,Lost
15480.0,101,4,5373.5,0,At Risk
15481.0,37,1,1993.34,0,At Risk
15482.0,22,7,3537.6,0,At Risk
15483.0,21,6,592.56,0,At Risk
15484.0,176,2,1061.69,1,Lost
15485.0,9,5,3186.01,0,At Risk
15486.0,163,1,102.0,1,Lost
15487.0,315,1,231.32,1,Lost
15488.0,92,4,340.6,0,At Risk
15489.0,36,5,1285.3300000000002,0,At Risk
15490.0,66,1,210.85,0,At Risk
15493.0,25,4,2168.27,0,At Risk
15494.0,114,3,2422.02,0,At Risk
15495.0,15,1,246.5,0,At Risk
15496.0,267,1,146.14000000000001,1,Lost
15497.0,18,7,7395.19,0,At Risk
15498.0,2,19,12633.18,0,At Risk
15499.0,359,1,158.65,1,Lost
15501.0,40,2,399.95,0,At Risk
15502.0,4,5,3548.34,0,At Risk
15503.0,362,1,116.26,1,Lost
15504.0,156,3,349.87,1,Lost
15506.0,17,3,1058.25,0,At Risk
15509.0,16,1,152.41,0,At Risk
15512.0,26,2,210.58,0,At Risk
15513.0,1,18,12992.33,0,At Risk
15514.0,15,7,2368.34,0,At Risk
15515.0,23,1,171.81,0,At Risk
15518.0,15,7,2268.44,0,At Risk
15519.0,19,2,344.61,0,At Risk
15521.0,36,8,4098.04,0,At Risk
15523.0,24,15,16847.18,0,At Risk
15524.0,242,1,151.4,1,Lost
15525.0,9,2,430.78,0,At Risk
15527.0,30,15,3126.36,0,At Risk
15529.0,2,2,1116.72,0,At Risk
15530.0,148,1,311.37,1,Lost
15532.0,12,6,2174.12,0,At Risk
15534.0,361,1,162.25,1,Lost
15535.0,40,2,541.47,0,At Risk
15536.0,45,1,259.09,0,At Risk
15538.0,173,6,3358.3999999999996,1,Lost
15540.0,11,1,247.38,0,At Risk
15542.0,148,3,855.71,1,Lost
15543.0,95,1,114.4,0,At Risk
15544.0,8,12,4615.72,0,At Risk
15545.0,7,1,135.32999999999998,0,At Risk
15546.0,242,2,1079.1000000000001,1,Lost
15547.0,12,12,5146.45,0,At Risk
15548.0,231,1,158.09,1,Lost
15549.0,57,5,652.7,0,At Risk
15550.0,14,8,1635.42,0,At Risk
15551.0,30,6,1243.75,0,At Risk
15552.0,259,1,162.4,1,Lost
15555.0,1,22,7267.83,0,At Risk
15558.0,275,1,202.68,1,Lost
15559.0,204,1,1109.4,1,Lost
15560.0,33,2,153.52,0,At Risk
15561.0,19,4,1133.8,0,At Risk
15562.0,60,2,536.88,0,At Risk
15563.0,150,3,1459.02,1,Lost
15564.0,99,2,70.74000000000001,0,At Risk
15566.0,28,2,227.87,0,At Risk
15569.0,26,5,2207.74,0,At Risk
15570.0,5,14,5105.32,0,At Risk
15571.0,22,10,3241.92,0,At Risk
15572.0,16,3,1431.78,0,At Risk
15573.0,254,3,597.23,1,Lost
15574.0,8,3,774.84,0,At Risk
15575.0,255,1,30.1,1,Lost
15577.0,359,2,137.15,1,Lost
15579.0,19,3,923.03,0,At Risk
15580.0,12,8,1375.39,0,At Risk
15581.0,2,26,4076.9700000000003,0,At Risk
15583.0,12,1,95.96,0,At Risk
15584.0,35,2,547.34,0,At Risk
15586.0,228,3,1139.1,1,Lost
15587.0,28,3,608.4000000000001,0,At Risk
15588.0,313,1,579.6,1,Lost
15590.0,18,5,1496.6,0,At Risk
15591.0,218,3,217.9,1,Lost
15595.0,123,1,357.6,0,At Risk
15596.0,1,5,1723.45,0,At Risk
15597.0,211,1,238.8,1,Lost
15598.0,63,1,307.34,0,At Risk
15599.0,81,1,488.32,0,At Risk
15600.0,64,4,1199.31,0,At Risk
15601.0,8,17,8183.56,0,At Risk
15602.0,4,8,1932.64,0,At Risk
15603.0,284,1,40.0,1,Lost
15605.0,9,5,738.57,0,At Risk
15606.0,26,8,2310.83,0,At Risk
15607.0,179,8,1604.21,1,Lost
15608.0,51,1,692.3,0,At Risk
15611.0,19,13,1405.83,0,At Risk
15613.0,246,1,433.71999999999997,1,Lost
15614.0,73,4,3147.36,0,At Risk
15615.0,26,24,10974.23,0,At Risk
15616.0,74,1,317.11,0,At Risk
15617.0,32,3,828.5500000000001,0,At Risk
15620.0,45,1,389.18,0,At Risk
15622.0,63,8,4143.05,0,At Risk
15623.0,29,7,2136.02,0,At Risk
15625.0,12,5,1702.1399999999999,0,At Risk
15626.0,57,1,391.72,0,At Risk
15627.0,93,2,566.9,0,At Risk
15628.0,2,9,2782.02,0,At Risk
15629.0,86,4,2240.9,0,At Risk
15630.0,280,1,295.05,1,Lost
15631.0,278,1,596.67,1,Lost
15633.0,145,13,4335.96,0,At Risk
15634.0,19,1,311.1,0,At Risk
15635.0,31,1,100.35,0,At Risk
15636.0,73,2,719.82,0,At Risk
15637.0,49,4,574.23,0,At Risk
15638.0,14,6,2265.2,0,At Risk
15639.0,87,2,639.76,0,At Risk
15640.0,8,15,11411.92,0,At Risk
15641.0,32,8,3458.35,0,At Risk
15642.0,365,1,105.78000000000002,1,Lost
15645.0,50,2,443.16,0,At Risk
15646.0,8,3,526.97,0,At Risk
15647.0,51,1,169.0,0,At Risk
15649.0,3,3,1354.35,0,At Risk
15650.0,157,2,553.88,1,Lost
15651.0,56,2,612.76,0,At Risk
15652.0,23,4,1068.2,0,At Risk
15658.0,8,4,1399.3700000000001,0,At Risk
15659.0,22,2,226.04,0,At Risk
15660.0,1,7,1212.13,0,At Risk
15661.0,15,6,906.15,0,At Risk
15662.0,297,2,283.73,1,Lost
15664.0,85,3,867.6,0,At Risk
15665.0,47,3,1764.86,0,At Risk
15666.0,108,2,632.9399999999999,0,At Risk
15670.0,192,1,152.15,1,Lost
15672.0,361,1,45.300000000000004,1,Lost
15673.0,87,5,3478.09,0,At Risk
15674.0,53,8,4501.63,0,At Risk
15675.0,40,1,218.35,0,At Risk
15677.0,57,2,648.4,0,At Risk
15678.0,31,2,1473.24,0,At Risk
15680.0,2,8,3173.9,0,At Risk
15681.0,15,9,1563.54,0,At Risk
15682.0,235,2,318.24,1,Lost
15683.0,109,1,330.79,0,At Risk
15684.0,183,3,173.95,1,Lost
15685.0,86,1,55.980000000000004,0,At Risk
15686.0,56,1,90.0,0,At Risk
15688.0,54,1,190.57,0,At Risk
15689.0,253,1,266.93,1,Lost
15691.0,30,3,434.5,0,At Risk
15693.0,295,1,37.5,1,Lost
15694.0,1,12,4331.41,0,At Risk
15695.0,233,2,721.06,1,Lost
15696.0,59,5,1170.1100000000001,0,At Risk
15697.0,325,1,246.75,1,Lost
15698.0,260,1,46.2,1,Lost
15702.0,112,2,140.39000000000001,0,At Risk
15704.0,138,2,1441.04,0,At Risk
15708.0,5,3,969.19,0,At Risk
15709.0,225,1,194.6,1,Lost
15710.0,53,1,898.87,0,At Risk
15711.0,192,2,420.25,1,Lost
15712.0,15,7,2400.05,0,At Risk
15713.0,2,3,654.09,0,At Risk
15714.0,89,3,453.93,0,At Risk
15715.0,191,5,658.02,1,Lost
15716.0,5,8,1913.55,0,At Risk
15717.0,57,4,456.70000000000005,0,At Risk
15718.0,176,1,293.79,1,Lost
15719.0,17,18,5165.9,0,At Risk
15720.0,186,1,140.49,1,Lost
15722.0,81,6,3022.79,0,At Risk
15723.0,47,3,740.0,0,At Risk
15724.0,36,1,92.6,0,At Risk
15726.0,26,1,321.91,0,At Risk
15727.0,23,8,4212.65,0,At Risk
15728.0,15,2,544.6,0,At Risk
15729.0,36,2,107.55000000000001,0,At Risk
15730.0,17,2,605.7,0,At Risk
15731.0,189,1,125.3,1,Lost
15732.0,8,9,1387.95,0,At Risk
15734.0,72,2,923.85,0,At Risk
15735.0,57,1,327.68,0,At Risk
15736.0,71,2,1767.12,0,At Risk
15738.0,8,26,8560.550000000001,0,At Risk
15741.0,94,2,208.62,0,At Risk
15742.0,255,1,156.87,1,Lost
15747.0,11,6,1553.17,0,At Risk
15748.0,85,2,465.45000000000005,0,At Risk
15750.0,2,12,4330.461,0,At Risk
15751.0,96,11,1380.44,0,At Risk
15752.0,8,3,1557.96,0,At Risk
15754.0,129,6,2579.04,0,At Risk
15755.0,15,11,3628.87,0,At Risk
15757.0,22,4,2225.94,0,At Risk
15759.0,147,4,577.8900000000001,1,Lost
15760.0,266,2,13916.34,1,Lost
15761.0,78,1,143.05,0,At Risk
15764.0,70,2,1223.1100000000001,0,At Risk
15765.0,302,1,370.63,1,Lost
15766.0,92,2,516.0,0,At Risk
15768.0,112,31,14687.06,3,Loyal Customers
15769.0,7,21,32451.6,3,Loyal Customers
15770.0,248,1,321.45,1,Lost
15771.0,240,3,1006.54,1,Lost
15772.0,54,1,280.88,0,At Risk
15773.0,45,1,138.84,0,At Risk
15774.0,54,5,1017.54,0,At Risk
15775.0,267,1,45.6,1,Lost
15777.0,32,3,715.5,0,At Risk
15778.0,67,1,307.95,0,At Risk
15779.0,99,2,124.08000000000001,0,At Risk
15782.0,66,1,1399.36,0,At Risk
15784.0,103,2,848.3299999999999,0,At Risk
15785.0,15,11,3640.96,0,At Risk
15786.0,53,2,3582.62,0,At Risk
15788.0,144,1,221.82999999999998,1,Lost
15789.0,67,5,1610.71,0,At Risk
15791.0,165,3,1995.65,1,Lost
15792.0,35,2,933.84,0,At Risk
15793.0,14,5,1433.96,0,At Risk
15794.0,372,2,777.0,1,Lost
15795.0,66,7,1369.8600000000001,0,At Risk
15796.0,10,9,2463.02,0,At Risk
15797.0,217,2,613.6800000000001,1,Lost
15798.0,128,3,1535.37,0,At Risk
15799.0,54,1,537.1999999999999,0,At Risk
15800.0,89,5,530.18,0,At Risk
15803.0,81,3,1513.84,0,At Risk
15805.0,21,13,4660.75,0,At Risk
15807.0,44,2,913.62,0,At Risk
15808.0,5,18,14482.03,0,At Risk
15809.0,95,2,758.67,0,At Risk
15810.0,22,4,1607.06,0,At Risk
15811.0,1,2,1557.38,0,At Risk
15812.0,71,7,3400.33,0,At Risk
15814.0,29,2,689.11,0,At Risk
15816.0,178,2,144.14999999999998,1,Lost
15817.0,56,3,2766.4,0,At Risk
15818.0,224,1,340.5,1,Lost
15819.0,67,6,2029.34,0,At Risk
15822.0,129,4,954.59,0,At Risk
15823.0,8,3,3882.17,0,At Risk
15824.0,89,2,890.94,0,At Risk
15826.0,204,1,943.97,1,Lost
15827.0,8,16,1957.98,0,At Risk
15828.0,11,1,1108.82,0,At Risk
15833.0,373,1,80.4,1,Lost
15834.0,12,3,1539.24,0,At Risk
15837.0,121,1,385.03000000000003,0,At Risk
15838.0,3,16,40519.92,3,Loyal Customers
15841.0,22,5,1518.35,0,At Risk
15842.0,29,2,548.8,0,At Risk
15845.0,172,3,714.51,1,Lost
15846.0,21,1,107.01,0,At Risk
15847.0,64,3,433.3,0,At Risk
15848.0,257,1,137.99,1,Lost
15850.0,12,4,771.87,0,At Risk
15851.0,162,1,109.73,1,Lost
15852.0,162,1,96.55,1,Lost
15854.0,12,9,2609.16,0,At Risk
15855.0,112,1,340.48,0,At Risk
15856.0,1,26,17703.63,3,Loyal Customers
15857.0,66,1,273.48,0,At Risk
15858.0,3,9,2508.77,0,At Risk
15859.0,68,1,438.46,0,At Risk
15860.0,4,10,1498.8,0,At Risk
15861.0,92,4,1222.28,0,At Risk
15862.0,9,10,2033.64,0,At Risk
15863.0,253,3,286.26,1,Lost
15864.0,17,1,244.44000000000003,0,At Risk
15865.0,49,2,1346.29,0,At Risk
15867.0,5,17,5224.81,0,At Risk
15868.0,219,1,94.53,1,Lost
15869.0,262,1,171.47,1,Lost
15870.0,32,3,506.02,0,At Risk
15871.0,73,1,33.099999999999994,0,At Risk
15872.0,14,2,413.0,0,At Risk
15873.0,135,4,313.91999999999996,0,At Risk
15874.0,23,14,6878.88,0,At Risk
15875.0,282,1,108.52,1,Lost
15876.0,45,2,1449.1399999999999,0,At Risk
15878.0,197,2,330.77,1,Lost
15879.0,40,4,1137.8,0,At Risk
15880.0,5,1,329.03000000000003,0,At Risk
15882.0,4,6,979.62,0,At Risk
15884.0,68,2,244.60000000000002,0,At Risk
15885.0,19,12,1572.47,0,At Risk
15886.0,52,3,871.78,0,At Risk
15887.0,42,3,1027.15,0,At Risk
15888.0,36,2,260.85,0,At Risk
15889.0,5,7,1279.6,0,At Risk
15890.0,30,5,535.65,0,At Risk
15892.0,305,1,128.2,1,Lost
15893.0,117,1,305.28000000000003,0,At Risk
15894.0,5,1,151.44,0,At Risk
15898.0,3,22,4129.26,0,At Risk
15899.0,4,1,56.25,0,At Risk
15900.0,49,3,549.29,0,At Risk
15901.0,87,4,335.99,0,At Risk
15902.0,16,1,145.01,0,At Risk
15903.0,14,5,3813.0800000000004,0,At Risk
15905.0,179,1,114.69,1,Lost
15906.0,10,3,962.5,0,At Risk
15908.0,126,2,758.62,0,At Risk
15910.0,36,7,1432.29,0,At Risk
15911.0,259,8,1700.24,1,Lost
15912.0,72,7,810.08,0,At Risk
15913.0,170,1,6.300000000000001,1,Lost
15914.0,14,2,205.99,0,At Risk
15915.0,37,1,364.45,0,At Risk
15916.0,2,7,1874.83,0,At Risk
15917.0,242,4,407.07,1,Lost
15918.0,267,1,248.65,1,Lost
15919.0,4,1,214.07999999999998,0,At Risk
15920.0,60,5,401.64,0,At Risk
15921.0,32,3,452.23,0,At Risk
15922.0,9,1,369.5,0,At Risk
15923.0,8,1,127.08,0,At Risk
15924.0,367,1,102.82,1,Lost
15926.0,178,1,134.44,1,Lost
15927.0,283,1,106.54,1,Lost
15928.0,292,1,293.53,1,Lost
15929.0,280,1,594.0,1,Lost
15931.0,64,1,239.9,0,At Risk
15934.0,53,2,2190.66,0,At Risk
15936.0,15,2,282.79,0,At Risk
15938.0,92,4,330.23,0,At Risk
15939.0,10,1,2945.38,0,At Risk
15941.0,273,1,405.0,1,Lost
15943.0,285,2,271.28999999999996,1,Lost
15944.0,29,3,1839.1399999999999,0,At Risk
15945.0,1,4,646.27,0,At Risk
15946.0,138,3,2304.18,0,At Risk
15948.0,60,1,553.85,0,At Risk
15950.0,11,6,5376.2,0,At Risk
15951.0,17,1,304.95,0,At Risk
15953.0,5,11,1990.8,0,At Risk
15954.0,225,1,190.75,1,Lost
15955.0,8,9,4242.1,0,At Risk
15956.0,187,2,617.6,1,Lost
15957.0,56,2,492.36,0,At Risk
15958.0,39,3,357.77,0,At Risk
15959.0,318,3,542.89,1,Lost
15960.0,10,4,410.95,0,At Risk
15961.0,15,1,451.28999999999996,0,At Risk
15962.0,85,1,289.48,0,At Risk
15964.0,299,1,269.21000000000004,1,Lost
15965.0,3,10,2119.26,0,At Risk
15966.0,86,1,426.53000000000003,0,At Risk
15967.0,15,10,2568.32,0,At Risk
15968.0,24,1,404.55,0,At Risk
15969.0,61,2,460.95,0,At Risk
15970.0,234,1,703.22,1,Lost
15971.0,21,6,1702.98,0,At Risk
15972.0,92,5,1769.33,0,At Risk
15973.0,2,3,680.62,0,At Risk
15976.0,46,4,1266.77,0,At Risk
15978.0,68,2,2180.64,0,At Risk
15979.0,238,1,329.22,1,Lost
15980.0,126,4,4144.82,0,At Risk
15981.0,37,13,5954.29,0,At Risk
15982.0,241,1,324.51,1,Lost
15983.0,1,6,2458.9,0,At Risk
15984.0,4,21,5735.09,0,At Risk
15985.0,72,5,1572.8600000000001,0,At Risk
15986.0,17,1,186.3,0,At Risk
15987.0,4,2,216.7,0,At Risk
15988.0,187,2,582.11,1,Lost
15989.0,11,2,368.31,0,At Risk
15990.0,130,5,1205.64,0,At Risk
15991.0,170,1,150.55,1,Lost
15992.0,32,2,854.61,0,At Risk
15994.0,47,2,761.4100000000001,0,At Risk
15995.0,50,1,694.54,0,At Risk
15996.0,2,2,617.07,0,At Risk
15998.0,29,11,5193.92,0,At Risk
15999.0,371,1,20.4,1,Lost
16001.0,17,1,583.39,0,At Risk
16002.0,261,1,169.21,1,Lost
16003.0,17,5,2878.46,0,At Risk
16004.0,110,5,2146.39,0,At Risk
16005.0,11,6,1786.78,0,At Risk
16006.0,23,1,231.42,0,At Risk
16007.0,19,3,1359.25,0,At Risk
16008.0,18,12,4860.35,0,At Risk
16010.0,12,8,1302.46,0,At Risk
16011.0,2,14,2486.0,0,At Risk
16012.0,37,2,1563.3,0,At Risk
16013.0,7,39,20009.84,3,Loyal Customers
16014.0,44,2,453.45,0,At Risk
16016.0,2,4,980.91,0,At Risk
16017.0,53,4,1333.7,0,At Risk
16018.0,32,2,289.23,0,At Risk
16019.0,17,18,13542.92,0,At Risk
16021.0,31,2,487.03,0,At Risk
16024.0,47,2,232.96,0,At Risk
16027.0,93,9,1113.74,0,At Risk
16028.0,231,1,82.2,1,Lost
16029.0,8,47,41184.3,3,Loyal Customers
16032.0,92,6,1965.72,0,At Risk
16033.0,5,8,1985.6299999999999,0,At Risk
16034.0,30,3,473.62,0,At Risk
16035.0,196,1,217.73,1,Lost
16036.0,60,2,1797.92,0,At Risk
16037.0,180,2,654.32,1,Lost
16039.0,59,2,456.4,0,At Risk
16040.0,66,4,1103.35,0,At Risk
16042.0,15,3,1067.85,0,At Risk
16043.0,15,4,1082.6000000000001,0,At Risk
16044.0,71,1,340.84000000000003,0,At Risk
16045.0,52,4,2094.23,0,At Risk
16046.0,198,1,235.78,1,Lost
16047.0,318,1,107.14,1,Lost
16048.0,9,4,818.7900000000001,0,At Risk
16049.0,11,3,777.34,0,At Risk
16050.0,19,2,162.8,0,At Risk
16051.0,317,1,188.44,1,Lost
16053.0,49,4,2122.89,0,At Risk
16054.0,54,3,1327.98,0,At Risk
16057.0,155,3,1591.73,1,Lost
16058.0,42,1,62.7,0,At Risk
16059.0,3,7,1718.66,0,At Risk
16060.0,36,3,541.95,0,At Risk
16061.0,67,1,89.65,0,At Risk
16062.0,15,4,1709.83,0,At Risk
16064.0,361,1,109.31,1,Lost
16065.0,1,8,1992.13,0,At Risk
16067.0,198,3,3269.11,1,Lost
16068.0,229,1,115.73,1,Lost
16069.0,53,1,457.7,0,At Risk
16071.0,163,3,750.5600000000001,1,Lost
16072.0,64,3,3595.77,0,At Risk
16074.0,26,1,252.5,0,At Risk
16075.0,138,2,736.9300000000001,0,At Risk
16077.0,261,1,2300.4,1,Lost
16078.0,305,1,283.79,1,Lost
16080.0,21,2,385.40000000000003,0,At Risk
16081.0,2,4,1637.14,0,At Risk
16082.0,306,1,106.75,1,Lost
16083.0,18,2,1033.8,0,At Risk
16085.0,16,7,1359.52,0,At Risk
16086.0,3,6,1743.6,0,At Risk
16087.0,25,5,1739.92,0,At Risk
16088.0,211,2,1437.43,1,Lost
16089.0,22,2,263.49,0,At Risk
16090.0,260,1,180.56,1,Lost
